Date,Symbol,Ltp,Vwap
2026-09-21 15:29,TAALTECH,5714.6001,5710.62
2026-09-21 15:29,KDDL,4006.8,3960.85
2026-09-21 15:29,KPL,3844.8999,3773.85
2026-09-21 15:29,VINDHYATEL,2853.2,2814.5
2026-09-21 15:29,WELINV,2366.3999,2304.93
2026-09-21 15:29,EIMCOELECO,2288,2279.24
2026-09-21 15:29,JUBLCPL,2111.3999,2094.26
2026-09-21 15:29,VELJAN,1987.4,1984.4
2026-09-21 15:29,ARMANFIN,1966,1958.94
2026-09-21 15:29,NILKAMAL,1888.6,1883.81
2026-09-21 15:29,TATVA,1761.2,1743.79
2026-09-21 15:29,AKCAPIT,1758.1,1755.77
2026-09-21 15:29,NITTAGELA,1725.8,1712
2026-09-21 15:29,ADOR,1576.4,1576.38
2026-09-21 15:29,3BBLACKBIO,1407.8,1372.94
2026-09-21 15:29,TRANSPEK,1374.6,1350.98
2026-09-21 15:29,INVPRECQ,1368,1343.81
2026-09-21 15:29,RML,1345.6,1333.87
2026-09-21 15:29,HIRECT,1241.2,1239.56
2026-09-21 15:29,CHEVIOT,1168.4,1167.89
2026-09-21 15:29,PITTIENG,1134.4,1133.72
2026-09-21 15:29,WINDLAS,1129.4,1117.37
2026-09-21 15:29,YUKEN,1125.8,1122.76
2026-09-21 15:29,MAHASTEEL,1123.3,1103.49
2026-09-21 15:29,SIKA,1085.25,1073.23
2026-09-21 15:29,BIL,1044.35,1042.89
2026-09-21 15:29,GALAPREC,1042.4,1031.08
2026-09-21 15:29,TINNARUBR,1029.35,1023.34
2026-09-21 15:29,ARIHANT,957.35,943.82
2026-09-21 15:29,IZMO,930.1,919.06
2026-09-21 15:29,GANDHITUBE,909.3,901.52
2026-09-21 15:29,MVELECTRO,882.2,876.11
2026-09-21 15:29,UNIPARTS,854.85,842.88
2026-09-21 15:29,AGI,819.35,803.23
2026-09-21 15:29,SVLL,816,815.96
2026-09-21 15:29,RISHABH,748.05,743.74
2026-09-21 15:29,AVADHSUGAR,732.55,727.73
