Date,Symbol,% change
2026-09-21 15:29,SWANDEF,106307.8413
2026-09-21 15:29,UEL,47111.9046
2026-09-21 15:29,MBECL,10184.3906
2026-09-21 15:29,WAAREEINDO,6889.0411
2026-09-21 15:29,ARIHANT,3349.9098
2026-09-21 15:29,CUPID,1905.5867
2026-09-21 15:29,SIGMAADV,1752.7313
2026-09-21 15:29,STLTECH,905.4993
2026-09-21 15:29,BHAGYANGR,502.0167
2026-09-21 15:29,BLISSGVS,461.6828
2026-09-21 15:29,MTARTECH,447.5939
2026-09-21 15:29,SAKAR,447.1613
2026-09-21 15:29,VENUSREM,432.042
2026-09-21 15:29,ROSSTECH,379.7812
2026-09-21 15:29,SALSTEEL,374.6682
2026-09-21 15:29,QPOWER,366.6876
2026-09-21 15:29,INDSWFTLAB,351.8818
2026-09-21 15:29,MAHASTEEL,323.8548
2026-09-21 15:29,BAFNAPH,323.8176
2026-09-21 15:29,DIACABS,320.0268
2026-09-21 15:29,KMEW,312.7277
2026-09-21 15:29,TFCILTD,312.305
2026-09-21 15:29,SMLMAH,312.2975
2026-09-21 15:29,KOVAI,312.1119
2026-09-21 15:29,COMSYN,303.1018
2026-09-21 15:29,SBC,290.7863
2026-09-21 15:29,KAPSTON,290.6916
2026-09-21 15:29,PFOCUS,288.4238
2026-09-21 15:29,KRISHANA,287.7551
2026-09-21 15:29,LUMAXTECH,283.1466
2026-09-21 15:29,WHEELS,275.3063
2026-09-21 15:29,SYRMA,272.5375
2026-09-21 15:29,MODISONLTD,271.822
2026-09-21 15:29,GAYAPROJ,268.6657
2026-09-21 15:29,TDPOWERSYS,264.0926
2026-09-21 15:29,PRECWIRE,258.4834
2026-09-21 15:29,SANSERA,253.1539
2026-09-21 15:29,IZMO,248.0262
2026-09-21 15:29,RISHABH,247.3647
2026-09-21 15:29,TBZ,245.7174
2026-09-21 15:29,APARINDS,241.9706
2026-09-21 15:29,STALLION,240.9426
2026-09-21 15:29,MENONBE,239.2102
2026-09-21 15:29,BODALCHEM,238.7185
2026-09-21 15:29,IOLCP,231.8234
2026-09-21 15:29,LAURUSLABS,228.9045
2026-09-21 15:29,UNIVPHOTO,228.1575
2026-09-21 15:29,AVALON,228.1499
2026-09-21 15:29,BAJAJCON,227.6947
2026-09-21 15:29,BGRENERGY,223.3735
2026-09-21 15:29,SHILPAMED,222.8218
2026-09-21 15:29,MANINDS,222.4748
2026-09-21 15:29,RPEL,221.8028
2026-09-21 15:29,WELCORP,217.6247
2026-09-21 15:29,APOLLO,214.089
2026-09-21 15:29,GLOBAL,212.7395
2026-09-21 15:29,INDORAMA,212.6467
2026-09-21 15:29,NETWEB,211.4911
