Date,Symbol,Ltp,Vwap
2026-09-21 15:29,3MINDIA,34725,34647.51
2026-09-21 15:29,APARINDS,18945,18854.41
2026-09-21 15:29,BAJAJHLDNG,11409,11381.46
2026-09-21 15:29,DIVISLAB,9410.5,9408.21
2026-09-21 15:29,NAVINFLUOR,8486.5,8479.25
2026-09-21 15:29,PERSISTENT,5449,5426.95
2026-09-21 15:29,HEROMOTOCO,5419,5394.32
2026-09-21 15:29,TORNTPHARM,4970,4956.26
2026-09-21 15:29,CRISIL,4605.6001,4594.44
2026-09-21 15:29,FLUOROCHEM,4560,4559.4
2026-09-21 15:29,RADICO,4480,4466.55
2026-09-21 15:29,SANSERA,4297,4269.53
2026-09-21 15:29,GLAXO,2862.8999,2858.91
2026-09-21 15:29,WELCORP,2762.7,2725.7
2026-09-21 15:29,MANKIND,2437.8,2421.35
2026-09-21 15:29,ANANDRATHI,2211.2,2209.39
2026-09-21 15:29,WOCKPHARMA,2187.3,2183.33
2026-09-21 15:29,LAURUSLABS,2017.5,2002.83
2026-09-21 15:29,PHOENIXLTD,1929,1926.54
2026-09-21 15:29,LALPATHLAB,1920.4,1916.86
2026-09-21 15:29,OBEROIRLTY,1821,1801.66
2026-09-21 15:29,COFORGE,1814,1806.07
2026-09-21 15:29,POLICYBZR,1793,1782.6
2026-09-21 15:29,ADANIPORTS,1787.1,1784.81
2026-09-21 15:29,SYRMA,1713.3,1695.23
2026-09-21 15:29,MEDANTA,1508.1,1502.71
2026-09-21 15:29,AEGISLOG,1486,1463.42
2026-09-21 15:29,NAUKRI,1296.4,1286.52
2026-09-21 15:29,INDOMIM,1161.45,1135.85
2026-09-21 15:29,PNBHOUSING,1141.1,1138.34
2026-09-21 15:29,HATSUN,1130.7,1129.39
2026-09-21 15:29,KPRMILL,1119.3,1118.3
2026-09-21 15:29,SHYAMMETL,1097.5,1082.59
2026-09-21 15:29,STLTECH,813.65,804.16
2026-09-21 15:29,MANIPALHOS,747.15,743.19
2026-09-21 15:29,DLF,660.25,657.19
2026-09-21 15:29,IIFL,608.1,605.54
2026-09-21 15:29,HINDZINC,591.8,590.79
2026-09-21 15:29,ACMESOLAR,458.1,454.02
2026-09-21 15:29,TMCV,444.5,442.49
2026-09-21 15:29,EXIDEIND,434.5,434.11
2026-09-21 15:29,ABCAPITAL,403.4,402.42
2026-09-21 15:29,PFOCUS,352.65,346.86
2026-09-21 15:29,JSWINFRA,349.6,348.74
2026-09-21 15:29,NYKAA,336,329.34
2026-09-21 15:29,ETERNAL,335.9,333.01
2026-09-21 15:29,AEGISVOPAK,318.3,316.78
2026-09-21 15:29,MEESHO,219.15,219.11
2026-09-21 15:29,PPLPHARMA,214.66,213.19
2026-09-21 15:29,URBANCO,173.4,171.64
2026-09-21 15:29,MOTHERSON,162.91,162.48
2026-09-21 15:29,PWL,134.76,133.88
2026-09-21 15:29,PNB,118,117.82
2026-09-21 15:29,IDFCFIRSTB,85.8,85.79
2026-09-21 15:29,YESBANK,23.17,23.15
