Date,Symbol,Column1,Std deviation,Annual std dev,Roc
2026-09-21 15:29,BOSCHLTD,73614.615,1.6072,28.5739,24.6789
2026-09-21 15:29,NIFTYMIDSMLHLTH,67419.3949,0.8137,14.392,23.0612
2026-09-21 15:29,NEULANDLAB,59251.3927,2.2077,39.6945,61.8932
2026-09-21 15:29,POWERINDIA,58618.8156,2.7177,44.8832,66.7801
2026-09-21 15:29,APARINDS,58507.1843,2.9526,46.6437,126.6013
2026-09-21 15:29,NIFTYSML250MQ100,42187.944,0.9191,17.9328,9.8893
2026-09-21 15:29,SOLARINDS,38587.2059,2.4578,35.5703,39.9462
2026-09-21 15:29,NIFTYALPHA50,34333.4202,1.0066,19.1593,13.1961
2026-09-21 15:29,CNXPHARMA,29931.1319,0.7737,13.7539,25.6377
2026-09-21 15:29,NIFTYMICROCAP250,27507.1855,0.9975,19.7646,13.6955
2026-09-21 15:29,OFSS,26493.8193,2.1478,34.5702,28.1386
2026-09-21 15:29,NIFTYMS400MQ100,25058.4322,0.8464,17.2797,8.7981
2026-09-21 15:29,PTCIL,24286.001,2.7381,37.0319,46.2391
2026-09-21 15:29,NIFTYEES,23597.5477,1.6253,39.3689,55.5137
2026-09-21 15:29,KOVAI,21507.623,1.5558,116.2021,224.3144
2026-09-21 15:29,MTARTECH,21265.7552,4.5748,61.7148,273.3635
2026-09-21 15:29,HONAUT,20527.7486,2.3428,30.8165,-3.9197
2026-09-21 15:29,CRAFTSMAN,20323.0913,2.187,36.0899,62.3424
2026-09-21 15:29,CNXNIFTYJUNIOR,20200.3163,0.8926,16.9117,7.3557
2026-09-21 15:29,DIVISLAB,20106.0305,1.5812,24.129,65.4012
2026-09-21 15:29,VOLTAMP,17656.3445,2.9817,40.4637,54.3804
2026-09-21 15:29,CNXSMALLCAP,17542.2301,0.9263,18.0404,13.1007
2026-09-21 15:29,DYNAMATECH,16884.2282,2.5766,45.8641,75.6749
2026-09-21 15:29,CNXMIDCAP,15970.1019,0.8041,16.4309,9.9941
2026-09-21 15:29,YASHO,15940.3242,4.4441,60.1412,138.4602
2026-09-21 15:29,CENTUM,15083.2445,3.2254,51.0756,81.0306
2026-09-21 15:29,PAGEIND,15008.2029,1.6967,24.3318,-12.8274
2026-09-21 15:29,NIFTYHEALTHCARE,14963.8641,0.7437,13.5251,18.6595
2026-09-21 15:29,NIFTYSMALLCAP250,14206.6345,0.8797,17.1032,9.5663
2026-09-21 15:29,VADILALIND,14113.2935,2.4789,38.497,36.6065
2026-09-21 15:29,GRWRHITECH,13828.6313,2.906,54.9139,113.9448
2026-09-21 15:29,NAVINFLUOR,13535.2904,2.2121,36.7581,85.5703
2026-09-21 15:29,NIFTY500MOMENTM50,13362.8773,0.9947,18.6024,7.8329
2026-09-21 15:29,LMW,13246.9097,1.9304,32.4523,18.5091
2026-09-21 15:29,TASTYBITE,13181.7914,2.5488,35.5449,9.5789
2026-09-21 15:29,CNXENERGY,13077.3067,0.7643,15.8274,8.5804
2026-09-21 15:29,SANSERA,12701.7776,2.683,41.618,199.8604
2026-09-21 15:29,WELCORP,12155.7136,3.0822,42.2159,220.9083
2026-09-21 15:29,INDOTECH,12028.2684,2.8728,60.236,94.2149
2026-09-21 15:29,DIXON,11987.9571,2.2667,39.2165,-23.7622
2026-09-21 15:29,CPPLUS,11839.1154,2.8097,44.1381,177.5405
2026-09-21 15:29,FOSECOIND,11548.8753,2.7644,40.092,14.8017
2026-09-21 15:29,SPECTRUM,11338.6356,3.9194,56.875,132.2949
2026-09-21 15:29,SMLMAH,11122.194,4.0389,59.7904,102.8749
2026-09-21 15:29,KINGFA,10900.7939,2.1002,37.2529,39.475
2026-09-21 15:29,DATAPATTNS,10809.6256,3.3551,51.5111,69.9424
2026-09-21 15:29,VINDHYATEL,10802.1846,4.6738,58.9734,99.7619
2026-09-21 15:29,KDDL,10590.0862,3.2317,44.1115,50.3998
2026-09-21 15:29,BAJAJ-AUTO,10542.9524,1.5047,23.1377,31.6939
2026-09-21 15:29,RADICO,10484.6567,1.5146,33.0347,55.4045
2026-09-21 15:29,NIFTYSMALLCAP50,10106.3538,0.9226,18.2354,17.9417
2026-09-21 15:29,NETWEB,10051.1544,3.6542,59.1447,27.6722
2026-09-21 15:29,KENNAMET,10027.8964,3.107,38.4959,99.83
2026-09-21 15:29,WENDT,9795.6432,2.4395,35.2301,-2.3727
