Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-11 15:29,IDEA,161431.1222,largecap,telecom-service,telecommunications - service provider,0.4698,547907103
2026-09-11 15:29,EMCURE,37230.4193,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.8203,122389
2026-09-11 15:29,WOCKPHARMA,36083.011,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-1.8554,1109909
2026-09-11 15:29,SYRMA,30829.7379,largecap,consumer discretionary,electronics - components,-0.5942,638884
2026-09-11 15:29,DATAPATTNS,26744.6617,largecap,aerospace & defence,electronics - components,1.0885,561224
2026-09-11 15:29,GRANULES,22283.1381,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.1176,7851231
2026-09-11 15:29,RATNAMANI,19786.9716,midcap,industrials,steel - medium / small,-0.4109,71947
2026-09-11 15:29,GRAPHITE,16114.579,midcap,industrials,electrodes - graphites,0.1212,3972340
2026-09-11 15:29,SPLPETRO,15572.6437,midcap,energy,petrochemicals,-1.1834,176561
2026-09-11 15:29,ARVIND,15500.8751,midcap,textiles,textiles - cotton/blended,0.9301,470791
2026-09-11 15:29,JSWDULUX,14480.4536,midcap,building materials,paints / varnishes,-0.7737,31176
2026-09-11 15:29,WABAG,13791.6294,midcap,realty,engineering - turnkey services,2.9885,2231415
2026-09-11 15:29,PCBL,13173.128,midcap,chemicals,chemicals,-1.1201,1147765
2026-09-11 15:29,STAR,11217.4193,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-2.7609,161625
2026-09-11 15:29,BLACKBUCK,10671.4992,midcap,transportation,miscellaneous,7.2111,4433382
2026-09-11 15:29,MIDHANI,8680.3989,midcap,aerospace & defence,steel - medium / small,-3.4423,1941042
2026-09-11 15:29,BECTORFOOD,7534.7772,midcap,fmcg,food - processing - indian,-1.1978,903250
2026-09-11 15:29,NEPHROPLUS,7497.9601,midcap,healthcare,healthcare,2.4222,337264
2026-09-11 15:29,AJAXENGG,6744.2809,midcap,industrials,engineering,0.1866,71818
2026-09-11 15:29,CEIGALL,6604.1063,midcap,realty,construction,0.3429,266487
2026-09-11 15:29,NEOGEN,6541.2081,midcap,chemicals,chemicals,-0.6656,409164
2026-09-11 15:29,IONEXCHANG,6386.5967,midcap,realty,engineering - turnkey services,2.3539,1336559
2026-09-11 15:29,CENTUM,6214.1361,midcap,aerospace & defence,electronics - components,-0.437,27427
2026-09-11 15:29,NOVARTIND,5995.4193,midcap,healthcare,pharmaceuticals - multinational,-1.5196,454582
2026-09-11 15:29,FEDFINA,5956.5078,midcap,financials,finance & investments,-0.2203,777351
2026-09-11 15:29,SHARDAMOTR,5432.2042,midcap,auto,auto ancillaries,-0.2642,86523
2026-09-11 15:29,NRBBEARING,5000.7215,midcap,industrials,bearings,-0.252,700202
2026-09-11 15:29,LXCHEM,4730.061,smallcap,chemicals,chemicals,2.8893,1243946
2026-09-11 15:29,RPGLIFE,4602.3117,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-3.0222,17821
