Date,Symbol,Changeinpercentage
2026-09-11 15:29,BSE,2.3593
2026-09-11 15:29,IONEXCHANG,2.3539
2026-09-11 15:29,NARMADA,2.3488
2026-09-11 15:29,VAISHALI,2.3337
2026-09-11 15:29,ATL,2.3161
2026-09-11 15:29,PANACEABIO,2.3157
2026-09-11 15:29,NIITMTS,2.3148
2026-09-11 15:29,XPROINDIA,2.3074
2026-09-11 15:29,KRONOX,2.3029
2026-09-11 15:29,TAMBOLIIN,2.3004
2026-09-11 15:29,CLEANMAX,2.2873
2026-09-11 15:29,PRIMESECU,2.2764
2026-09-11 15:29,COCKERILL,2.2724
2026-09-11 15:29,ARENTERP,2.2699
2026-09-11 15:29,S&SPOWER,2.2621
2026-09-11 15:29,SHILPAMED,2.2609
2026-09-11 15:29,KOHINOOR,2.2539
2026-09-11 15:29,GROWW,2.2467
2026-09-11 15:29,UYFINCORP,2.2268
2026-09-11 15:29,IDBI,2.2176
2026-09-11 15:29,SIEL,2.2146
2026-09-11 15:29,SONATSOFTW,2.2107
2026-09-11 15:29,KABRAEXTRU,2.2048
2026-09-11 15:29,ORKLAINDIA,2.204
2026-09-11 15:29,TARC,2.2013
2026-09-11 15:29,RESPONIND,2.2001
2026-09-11 15:29,BSLSENETFG,2.1978
2026-09-11 15:29,APOLLO,2.1902
2026-09-11 15:29,GODIGIT,2.1735
2026-09-11 15:29,GOCLCORP,2.1633
2026-09-11 15:29,ANNAPURNA,2.1625
2026-09-11 15:29,GAUDIUMIVF,2.1603
2026-09-11 15:29,JAIPURKURT,2.1574
2026-09-11 15:29,AVL,2.1374
2026-09-11 15:29,ODYCORP,2.1337
2026-09-11 15:29,KHAITANLTD,2.1305
2026-09-11 15:29,FCSSOFT,2.1277
2026-09-11 15:29,BSOFT,2.1211
2026-09-11 15:29,PONNIERODE,2.1048
2026-09-11 15:29,AETHER,2.0972
2026-09-11 15:29,HDFCBANK,2.0827
2026-09-11 15:29,INDSWFTLAB,2.0795
2026-09-11 15:29,RUBYMILLS,2.0632
2026-09-11 15:29,OMFREIGHT,2.0614
2026-09-11 15:29,DIGISPICE,2.0569
2026-09-11 15:29,ZIMLAB,2.045
2026-09-11 15:29,LOTUSEYE,2.0426
2026-09-11 15:29,OMPOWER,2.0403
2026-09-11 15:29,DCMNVL,2.0377
2026-09-11 15:29,PYRAMID,2.0377
2026-09-11 15:29,RAYMONDREL,2.0103
2026-09-11 15:29,3IINFOLTD,2.0089
2026-09-11 15:29,KLBRENG-B,2.0004
2026-09-11 15:29,SYSTMTXC,1.9969
2026-09-11 15:29,INVPRECQ,1.9952
2026-09-11 15:29,EIFFL,1.9949
2026-09-11 15:29,PRUDENT,1.9947
2026-09-11 15:29,PREMCO,1.9933
2026-09-11 15:29,DSKULKARNI,1.9913
2026-09-11 15:29,SANGINITA,1.9879
2026-09-11 15:29,GOCOLORS,1.9783
2026-09-11 15:29,SAHYADRI,1.9695
2026-09-11 15:29,IMPEXFERRO,1.9685
2026-09-11 15:29,DRREDDY,1.9685
2026-09-11 15:29,ABSLAMC,1.966
2026-09-11 15:29,CENTRUM,1.9626
2026-09-11 15:29,KESORAMIND,1.9525
2026-09-11 15:29,CELEBRITY,1.9345
2026-09-11 15:29,LEMERITE,1.9314
2026-09-11 15:29,SEYAIND,1.9293
2026-09-11 15:29,KELLTONTEC,1.9245
2026-09-11 15:29,LICHSGFIN,1.9193
2026-09-11 15:29,INTERNET,1.9191
2026-09-11 15:29,FLEXITUFF,1.9048
2026-09-11 15:29,AURUS,1.875
2026-09-11 15:29,MANKIND,1.8585
2026-09-11 15:29,COMPINFO,1.8519
2026-09-11 15:29,HBPOR,1.8506
2026-09-11 15:29,SUPREMEENG,1.8349
2026-09-11 15:29,EBIX,1.8339
2026-09-11 15:29,GKWLIMITED,1.8313
2026-09-11 15:29,RSL,1.8211
2026-09-11 15:29,BOHRAIND,1.8209
2026-09-11 15:29,GVKPIL,1.81
2026-09-11 15:29,TARAPUR,1.8053
2026-09-11 15:29,SHIVAMILLS,1.8052
2026-09-11 15:29,TECILCHEM,1.8028
2026-09-11 15:29,ELLEN,1.7938
2026-09-11 15:29,SAGILITY,1.7789
2026-09-11 15:29,PARSVNATH,1.7751
2026-09-11 15:29,CRAVATEX,1.7751
2026-09-11 15:29,ACGL,1.7725
2026-09-11 15:29,BANG,1.7676
2026-09-11 15:29,SHRADDHA,1.7664
2026-09-11 15:29,WAKEFIT,1.7646
2026-09-11 15:29,PENINLAND,1.7624
2026-09-11 15:29,POWERMECH,1.761
2026-09-11 15:29,RSWM,1.7579
2026-09-11 15:29,CARTRADE,1.7531
2026-09-11 15:29,RACE,1.7526
2026-09-11 15:29,MOSCHIP,1.7417
2026-09-11 15:29,ENKEIWHEL,1.7338
2026-09-11 15:29,PRIVISCL,1.7307
2026-09-11 15:29,CEWATER,1.7149
2026-09-11 15:29,DECNGOLD,1.7044
2026-09-11 15:29,SCHAND,1.6984
2026-09-11 15:29,ADSL,1.6947
2026-09-11 15:29,CHEMCON,1.6947
2026-09-11 15:29,SESHAPAPER,1.6926
2026-09-11 15:29,GICL,1.6852
2026-09-11 15:29,AVALON,1.6839
2026-09-11 15:29,ZAGGLE,1.6691
2026-09-11 15:29,MANORG,1.6674
2026-09-11 15:29,PBMPOLY,1.6667
2026-09-11 15:29,SAPPL,1.6605
2026-09-11 15:29,GICRE,1.6584
2026-09-11 15:29,AURUM,1.6517
2026-09-11 15:29,WENDT,1.6495
2026-09-11 15:29,REPCOHOME,1.6393
2026-09-11 15:29,RPTECH,1.6368
2026-09-11 15:29,PANORAMA,1.6251
2026-09-11 15:29,WINSOME,1.6194
2026-09-11 15:29,RKSWAMY,1.6071
2026-09-11 15:29,CORONA,1.604
2026-09-11 15:29,BLUECOAST,1.6033
2026-09-11 15:29,KNRCON,1.6009
2026-09-11 15:29,ARYAMAN,1.6
2026-09-11 15:29,PNGSREVA,1.5851
2026-09-11 15:29,PACIFICI,1.5818
2026-09-11 15:29,LIKHITHA,1.5722
2026-09-11 15:29,CONFIPET,1.571
2026-09-11 15:29,TRITURBINE,1.5691
2026-09-11 15:29,BETA,1.5677
2026-09-11 15:29,ADVANIHOTR,1.5486
2026-09-11 15:29,OPTIEMUS,1.5422
2026-09-11 15:29,AEROENTER,1.5406
2026-09-11 15:29,HRYNSHP,1.5304
2026-09-11 15:29,SELMC,1.5272
2026-09-11 15:29,DEVYANI,1.5082
2026-09-11 15:29,CREDITACC,1.4966
2026-09-11 15:29,ARIES,1.4938
2026-09-11 15:29,EIMCOELECO,1.4882
2026-09-11 15:29,UTLSOLAR,1.4844
2026-09-11 15:29,MARSONS,1.4835
2026-09-11 15:29,ORIRAIL,1.48
2026-09-11 15:29,INDIANCARD,1.4759
2026-09-11 15:29,IGARASHI,1.4695
2026-09-11 15:29,AHLUCONT,1.4689
2026-09-11 15:29,UMIYA-MRO,1.4656
2026-09-11 15:29,VBL,1.4616
2026-09-11 15:29,GOKEX,1.4596
2026-09-11 15:29,KSHITIJPOL,1.4577
2026-09-11 15:29,GARUDA,1.4557
2026-09-11 15:29,ARCHIDPLY,1.4527
2026-09-11 15:29,SAMPANN,1.4517
2026-09-11 15:29,DIVGIITTS,1.4514
2026-09-11 15:29,BANDHANBNK,1.4483
2026-09-11 15:29,HMVL,1.4474
2026-09-11 15:29,AURIONPRO,1.4453
2026-09-11 15:29,INTLCONV,1.4386
2026-09-11 15:29,RSSOFTWARE,1.4379
2026-09-11 15:29,CYBERMEDIA,1.4305
2026-09-11 15:29,GARFIBRES,1.4277
2026-09-11 15:29,PAISALO,1.4208
2026-09-11 15:29,ABSL10BANK,1.4182
2026-09-11 15:29,URBANCO,1.4159
2026-09-11 15:29,ELECTHERM,1.4104
2026-09-11 15:29,OAL,1.4103
2026-09-11 15:29,BAJEL,1.3922
2026-09-11 15:29,VSSL,1.3903
2026-09-11 15:29,MAHSEAMLES,1.384
2026-09-11 15:29,SMLT,1.3835
2026-09-11 15:29,ADROITINFO,1.38
2026-09-11 15:29,SPANDANA,1.3783
2026-09-11 15:29,PARAGMILK,1.3781
2026-09-11 15:29,RELCNX100,1.3773
2026-09-11 15:29,TVSSCS,1.3672
2026-09-11 15:29,DHANBANK,1.3667
2026-09-11 15:29,RATEGAIN,1.3619
2026-09-11 15:29,WESTLIFE,1.3613
2026-09-11 15:29,ANSALBU,1.3597
2026-09-11 15:29,TRANSCOR,1.3573
2026-09-11 15:29,ANTELOPUS,1.3566
2026-09-11 15:29,GUJRAFFIA,1.3359
2026-09-11 15:29,REFEX,1.3336
2026-09-11 15:29,BCONCEPTS,1.3333
2026-09-11 15:29,SHAREINDIA,1.3295
2026-09-11 15:29,ROML,1.3292
2026-09-11 15:29,KERNEX,1.322
2026-09-11 15:29,IFBIND,1.317
2026-09-11 15:29,UNICHEMLAB,1.3141
2026-09-11 15:29,SNXT50BETA,1.3092
2026-09-11 15:29,HEADSUP,1.3043
2026-09-11 15:29,ESSARSHPNG,1.3043
2026-09-11 15:29,SRHHYPOLTD,1.2957
2026-09-11 15:29,PVRINOX,1.2937
2026-09-11 15:29,BAJAJHLDNG,1.2918
2026-09-11 15:29,BANK10ADD,1.2774
2026-09-11 15:29,MOKSH,1.277
2026-09-11 15:29,DPSCLTD,1.2766
2026-09-11 15:29,OMAXE,1.2743
2026-09-11 15:29,ACMESOLAR,1.2712
2026-09-11 15:29,RBA,1.2704
2026-09-11 15:29,BGLOBAL,1.2658
2026-09-11 15:29,YATRA,1.2634
2026-09-11 15:29,HONAUT,1.2592
2026-09-11 15:29,ANKITMETAL,1.2579
2026-09-11 15:29,ELMDIV,1.2566
2026-09-11 15:29,ENTERO,1.255
2026-09-11 15:29,LATTEYS,1.2541
2026-09-11 15:29,ORIENTLTD,1.248
2026-09-11 15:29,VIJSOLX,1.2462
2026-09-11 15:29,KUANTUM,1.2452
2026-09-11 15:29,HISARMETAL,1.2365
2026-09-11 15:29,LAURUSLABS,1.2339
2026-09-11 15:29,EBANK10,1.2308
2026-09-11 15:29,TUTIALKA,1.2141
2026-09-11 15:29,AUTOAXLES,1.2124
2026-09-11 15:29,DNAMEDIA,1.2097
2026-09-11 15:29,IITL,1.209
2026-09-11 15:29,GROWWNET,1.2004
2026-09-11 15:29,BAIDFIN,1.1925
2026-09-11 15:29,EXCELSOFT,1.1863
2026-09-11 15:29,GILLANDERS,1.182
2026-09-11 15:29,VGCL,1.1736
2026-09-11 15:29,CRSL,1.1673
2026-09-11 15:29,NIFTYJBLK,1.1667
2026-09-11 15:29,AARTISURF,1.158
2026-09-11 15:29,INDOMIM,1.1574
2026-09-11 15:29,NILASPACES,1.1532
2026-09-11 15:29,ABBOTINDIA,1.1481
2026-09-11 15:29,BEARDSELL,1.148
2026-09-11 15:29,TEXINFRA,1.147
2026-09-11 15:29,FIEMIND,1.1425
2026-09-11 15:29,OILCOUNTUB,1.1403
2026-09-11 15:29,BALPHARMA,1.1393
2026-09-11 15:29,SBIETFPB,1.1382
2026-09-11 15:29,MOTILALOFS,1.133
2026-09-11 15:29,YOGI,1.1328
2026-09-11 15:29,PVTBANIETF,1.1256
2026-09-11 15:29,GRANULES,1.1176
2026-09-11 15:29,ABANSENT,1.1159
2026-09-11 15:29,AEGISVOPAK,1.1136
2026-09-11 15:29,OSWALGREEN,1.1117
2026-09-11 15:29,EDUCOMP,1.1111
2026-09-11 15:29,PROZONER,1.109
2026-09-11 15:29,SUNDRMFAST,1.1066
2026-09-11 15:29,IFBAGRO,1.1031
2026-09-11 15:29,ORIENTHOT,1.1015
2026-09-11 15:29,AMAGI,1.1013
2026-09-11 15:29,INVENTURE,1.0989
2026-09-11 15:29,DATAPATTNS,1.0885
2026-09-11 15:29,ANDHRAPAP,1.0747
2026-09-11 15:29,INDIGOPNTS,1.067
2026-09-11 15:29,GAYAHWS,1.0526
2026-09-11 15:29,ALGOQUANT,1.0479
2026-09-11 15:29,HINDADH,1.0402
