Date,Breakouts,Breakdowns,Up close %,Down close %,New 52-wk high,New 52-wk low,Net nh-nl,15% 52wh,15% 52wl,Net 15% h-l,30% 52wh,30% 52 wl,Net 30% h-l
2025-12-02,7.5708,9.3358,31.9018,30.8458,1.2076,5.0627,-3.8551,16.3957,34.1384,-17.7427,42.9169,56.0149,-13.098
2025-12-01,11.3321,8.5106,33.0612,41.3043,1.9889,3.654,-1.6651,17.2063,33.21,-16.0037,44.1258,55.5967,-11.4709
2025-11-28,10.9921,6.2413,40.678,35.0746,0.9315,2.6083,-1.6768,17.2799,33.0694,-15.7895,44.6204,55.333,-10.7126
2025-11-27,11.7784,6.2384,32.8063,34.3284,1.1639,1.676,-0.5121,17.1322,32.6816,-15.5493,45.0652,55.121,-10.0559
2025-11-26,18.6772,3.5864,38.404,29.8701,1.2576,2.3754,-1.1178,17.3731,33.0228,-15.6497,45.5985,55.1467,-9.5482
2025-11-25,14.2125,6.6636,36.0656,29.3706,0.9786,6.5238,-5.5452,16.3094,35.1351,-18.8257,43.1966,56.2908,-13.0941
2025-11-24,9.9768,24.594,26.9767,47.7358,1.2065,8.4919,-7.2854,15.8237,35.4524,-19.6288,43.2947,56.3341,-13.0394
2025-11-21,6.9062,11.8059,36.4865,38.3399,0.7,5.3663,-4.6664,17.1255,32.9445,-15.8189,45.637,54.783,-9.1461
2025-11-20,11.1526,7.3262,30.5439,26.1146,1.6332,3.7797,-2.1465,18.5721,30.9379,-12.3658,47.0369,53.2431,-6.2063
2025-11-19,9.7106,9.6639,36.5385,35.7488,1.7274,4.0149,-2.2876,18.254,31.1391,-12.8852,47.2456,52.7544,-5.5089
2025-11-18,7.333,9.3414,35.6688,39,1.588,3.6899,-2.1018,18.3092,30.3596,-12.0504,47.3143,52.2186,-4.9043
2025-11-17,15.7136,9.7164,41.716,41.1483,2.7894,3.1613,-0.3719,19.6188,28.08,-8.4612,48.0242,50.3022,-2.278
2025-11-14,12.202,10.0514,42.1456,31.6279,1.3558,2.8518,-1.496,19.2146,28.7518,-9.5372,47.3586,51.6597,-4.3011
2025-11-13,14.4663,8.9888,30.0971,45.3125,1.779,2.4345,-0.6554,18.9139,28.6049,-9.691,47.8464,50.5618,-2.7154
2025-11-12,18.0328,6.5574,38.4416,33.5714,1.9204,1.9672,-0.0468,18.7354,28.3372,-9.6019,48.1967,50.7728,-2.5761
2025-11-11,12.2306,11.9025,37.5479,35.0394,1.3121,4.5455,-3.2334,17.9475,29.0534,-11.1059,47.0009,51.9213,-4.9203
2025-11-10,14.5853,14.4455,35.4633,46.129,2.1901,4.5666,-2.3765,17.8938,28.5182,-10.6244,46.8779,51.5377,-4.6598
2025-11-07,11.8199,12.1951,42.0635,30.3846,1.5009,5.2533,-3.7523,18.0582,28.0019,-9.9437,47.2326,51.5947,-4.3621
2025-11-06,7.8836,21.68,35.119,51.2987,1.5016,4.3641,-2.8625,18.3013,27.6396,-9.3383,47.0202,50.9151,-3.8949
2025-11-04,9.6199,8.7283,30.2439,31.7204,1.8771,1.924,-0.0469,20.2252,24.6363,-4.4111,50.3519,48.8034,1.5486
2025-11-03,14.7526,7.423,45.2532,41.5094,3.1279,1.4006,1.7274,20.9617,23.7162,-2.7544,50.887,47.2923,3.5948
2025-10-31,10.254,7.1025,35.7798,31.7881,2.1167,1.27,0.8467,20.3198,23.6595,-3.3396,50.5174,48.1656,2.3518
2025-10-30,9.0781,5.9737,38.8601,30.7087,1.8815,0.8937,0.9878,20.6961,22.9069,-2.2107,50.4233,47.2719,3.1515
2025-10-29,13.4995,6.397,36.9338,32.3529,2.3989,0.9878,1.4111,21.731,22.2954,-0.5644,50.6115,47.6011,3.0103
2025-10-28,11.0746,6.6166,38.9831,36.1702,2.2055,1.0324,1.1732,20.7414,23.6978,-2.9564,49.9296,48.6626,1.267
2025-10-27,13.4391,7.3262,40.2778,41.4013,2.5198,0.9333,1.5866,20.3453,23.5184,-3.1731,49.7434,48.2035,1.5399
2025-10-24,9.0568,7.3205,35.7513,32.6923,1.4547,0.5162,0.9385,18.7705,23.2755,-4.5049,49.4603,48.1464,1.3139
2025-10-23,14.507,7.7465,38.835,42.4242,2.5822,0.3286,2.2535,19.3897,22.723,-3.3333,49.7183,47.8873,1.831
2025-10-21,15.985,2.7739,29.1176,10.1695,1.8806,0.9873,0.8933,19.9812,23.4133,-3.4321,49.5063,48.0489,1.4575
2025-10-20,16.0206,7.2396,42.2741,32.9032,2.1485,2.4288,-0.2802,18.1691,25.2219,-7.0528,47.2209,49.5563,-2.3354
2025-10-17,10.9023,10.2444,29.7414,35.7798,1.5508,2.0207,-0.4699,17.2932,26.1278,-8.8346,46.1936,50.4699,-4.2763
2025-10-16,16.7293,4.9342,33.9888,33.3333,1.5977,1.3158,0.282,17.7162,25.282,-7.5658,47.4624,49.1071,-1.6447
2025-10-15,15.8909,6.347,40.2367,34.8148,1.3164,2.4448,-1.1283,17.3484,26.3752,-9.0268,46.4974,49.5063,-3.0089
2025-10-14,7.7611,15.8514,32.7273,37.6855,1.1759,3.1985,-2.0226,16.4628,27.6105,-11.1477,45.9078,51.4581,-5.5503
2025-10-13,8.4349,10.3093,34.4444,37.7273,1.2184,1.687,-0.4686,17.9007,24.9297,-7.0291,47.5164,48.8285,-1.3121
2025-10-10,16.2659,5.5163,35.3623,30.7692,1.4616,0.9901,0.4715,18.5761,23.3852,-4.8091,48.0434,47.619,0.4243
2025-10-09,12.4823,7.1126,44.1509,46.3576,1.3189,1.9312,-0.6123,18.4644,24.7763,-6.3118,47.2916,48.2336,-0.9421
2025-10-08,13.3302,6.83,36.3958,31.0345,1.5544,1.9783,-0.4239,18.0876,24.7292,-6.6415,47.5271,48.3749,-0.8479
2025-10-07,12.0226,7.5908,38.8235,37.2671,1.7916,1.9331,-0.1414,18.1518,23.5738,-5.422,47.4776,48.3263,-0.8487
2025-10-06,13.5936,8.8899,38.7543,33.8624,2.2107,1.1759,1.0348,17.968,23.4713,-5.5033,47.1308,47.9774,-0.8467
2025-10-03,19.5087,4.6764,43.5835,23.2323,1.9367,0.7085,1.2282,17.7137,22.5319,-4.8181,47.5201,47.5201,0
2025-10-01,19.9149,4.21,45.6057,16.8539,1.3245,1.3245,0,16.7455,24.2668,-7.5213,45.9319,49.1485,-3.2167
2025-09-30,12.8083,8.4915,25.5556,32.4022,1.0911,2.0398,-0.9488,14.7533,26.3757,-11.6224,44.2125,51.3283,-7.1157
2025-09-29,15.8318,11.5784,26.2687,42.0408,1.3705,2.7883,-1.4178,14.9811,26.276,-11.2949,44.2817,51.2287,-6.9471
2025-09-26,5.8068,24.179,23.7705,46.063,1.0471,3.5697,-2.5226,14.8977,25.5593,-10.6616,44.6454,50.9757,-6.3303
2025-09-25,8.7703,9.6282,32.6087,39.1089,1.2393,1.7636,-0.5243,17.6358,21.4967,-3.8608,46.9018,47.4261,-0.5243
2025-09-24,9.9619,7.8646,35.4067,38.1818,2.2879,1.0486,1.2393,18.7321,19.6378,-0.9056,48.5701,46.0915,2.4786
2025-09-23,12.1183,6.1546,40.9449,34.8837,2.0038,0.8588,1.145,19.7519,17.7004,2.0515,49.2844,44.5134,4.771
2025-09-22,13.0517,9.3972,37.4545,37.8788,2.0408,0.8068,1.234,20.4556,16.9435,3.5121,49.3593,44.1386,5.2207
2025-09-19,12.7446,6.253,40.4494,29.0076,1.5752,0.6205,0.9547,20.2387,16.3246,3.9141,50.1671,42.9117,7.2554
2025-09-18,12.6969,4.9642,33.0827,33.6538,1.6706,0.2387,1.432,20.1909,16.4678,3.7232,49.2124,43.1026,6.1098
2025-09-17,15.4324,4.1567,34.6749,37.931,1.7678,0.1911,1.5767,20.1624,16.388,3.7745,48.5905,43.7172,4.8734
2025-09-16,14.5045,3.0637,41.5842,31.25,2.0105,0.1915,1.8191,19.483,17.664,1.8191,48.0613,44.3274,3.7338
2025-09-15,14.8571,5,44.5513,28.5714,2.1429,0.4286,1.7143,18.9524,18.619,0.3333,47.3333,45.5714,1.7619
2025-09-12,11.3397,5.6938,35.865,27.7311,1.6268,0.2871,1.3397,18.4211,19.2344,-0.8134,46.3158,46.8421,-0.5263
2025-09-11,13.0622,6.3636,34.0659,35.3383,0.9569,0.2392,0.7177,18.0383,18.9952,-0.9569,45.6459,46.2679,-0.622
2025-09-10,18.134,6.1244,37.7309,34.375,1.0526,0.0478,1.0048,17.8947,19.1866,-1.2919,45.1196,46.7943,-1.6746
2025-09-09,13.8756,7.1292,34.4828,40.2685,2.201,0.622,1.5789,17.6077,21.1483,-3.5407,44.1627,47.5598,-3.3971
2025-09-08,20.2477,6.6698,40.7059,33.5714,2.8109,0.4288,2.3821,17.5322,20.5812,-3.0491,43.8304,48.0229,-4.1925
2025-09-05,14.1148,6.3636,39.661,26.3158,1.7703,0.622,1.1483,16.7943,21.4833,-4.689,43.6842,49.2344,-5.5502
2025-09-04,16.0843,7.4677,24.4048,33.9744,2.3935,0.4787,1.9148,16.5629,21.1106,-4.5476,42.8435,49.4974,-6.6539
2025-09-03,18.4475,4.1687,46.7532,26.4368,1.9166,0.5271,1.3896,17.2017,19.8371,-2.6354,43.9387,48.4907,-4.552
2025-09-02,22.1583,5.0839,40.0433,34.9057,1.3909,0.6715,0.7194,15.9712,21.199,-5.2278,42.5899,50.3597,-7.7698
2025-09-01,21.9302,5.3512,42.2658,26.7857,1.4333,1.1467,0.2867,15.3368,23.3636,-8.0268,41.9494,51.1228,-9.1734
2025-08-29,11.9654,7.4003,31.3253,30.5195,0.6728,2.1624,-1.4897,13.6473,25.7568,-12.1096,40.5574,53.3878,-12.8304
2025-08-28,8.6936,13.4006,27.6243,43.0108,0.7685,2.2094,-1.4409,13.9289,24.5917,-10.6628,40.2017,53.122,-12.9203
2025-08-26,7.3007,16.4745,26.9737,37.3178,0.8165,1.537,-0.7205,14.9376,23.2949,-8.3573,41.4505,51.8252,-10.3746
2025-08-25,14.5115,7.8065,38.2838,41.7178,2.0115,0.431,1.5805,16.5709,20.3544,-3.7835,43.1513,48.4195,-5.2682
2025-08-22,10.7315,6.7854,37.6682,24.8227,1.8768,0.4812,1.3956,16.5063,20.1155,-3.6092,43.6477,47.8345,-4.1867
2025-08-21,14.437,5.6304,33.6667,29.9145,1.9731,0.3369,1.6362,16.9394,18.6718,-1.7324,43.744,46.9682,-3.2243
2025-08-20,17.7575,4.8604,46.6125,21.7822,2.0693,0.2887,1.7806,16.9875,18.3831,-1.3956,43.8884,47.1126,-3.2243
2025-08-19,19.027,5.106,48.6076,26.4151,1.7823,0.6744,1.1079,16.474,19.7495,-3.2755,43.0154,48.6031,-5.5877
2025-08-18,27.6739,8.4412,38.1282,34.0909,2.3501,1.295,1.0552,15.3957,22.3981,-7.0024,41.7266,49.5923,-7.8657
2025-08-14,12.6326,13.3558,28.2443,44.0433,1.2054,2.1215,-0.9161,14.0791,24.2044,-10.1254,40.1157,51.4947,-11.379
2025-08-13,18.0985,9.4595,40,39.2857,1.3996,1.834,-0.4344,14.6236,22.973,-8.3494,41.1197,50.0965,-8.9768
2025-08-12,17.4626,8.7795,31.4917,45.0549,0.9165,1.3989,-0.4824,14.0376,22.9137,-8.876,40.2798,50.6995,-10.4197
2025-08-11,16.05,12.9745,40.7186,37.4074,1.1052,2.4027,-1.2975,14.0798,23.0658,-8.9861,40.5094,50.6968,-10.1874
2025-08-08,13.314,13.8929,26.8116,39.2361,0.9648,1.9778,-1.013,13.8929,22.8654,-8.9725,40.0386,51.0854,-11.0468
2025-08-07,11.1915,17.4144,34.4828,24.9307,1.013,2.9908,-1.9778,14.9542,21.2253,-6.2711,41.4858,48.7217,-7.2359
2025-08-06,9.4067,17.2697,28.7179,39.1061,0.9165,2.026,-1.1095,15.0507,20.7429,-5.6922,42.2094,47.9016,-5.6922
2025-08-05,10.9556,8.639,33.0396,36.3128,1.4479,0.9653,0.4826,16.168,18.0502,-1.8822,43.8707,45.7529,-1.8822
2025-08-04,17.2929,9.5376,41.7827,34.3434,1.3969,1.2524,0.1445,16.5703,17.3892,-0.8189,43.9306,45.1349,-1.2042
2025-08-01,11.3153,18.1818,24.359,48.1383,1.9826,0.9188,1.0638,15.8607,17.6983,-1.8375,43.2302,46.0348,-2.8046
2025-07-31,10.8791,16.7071,36.1607,23.8372,1.9427,1.117,0.8256,17.7271,15.7358,1.9913,44.7305,42.8363,1.8941
2025-07-30,15.0219,6.563,42.0712,34.8148,2.5766,0.6806,1.896,18.1818,14.3899,3.7919,45.9407,41.3709,4.5698
2025-07-29,18.2393,6.858,48.2667,23.4043,1.6537,1.2646,0.3891,17.8016,14.6887,3.1128,45.7685,41.0992,4.6693
2025-07-28,9.2226,22.4529,25.1309,46.0215,1.7383,1.1589,0.5794,16.562,15.548,1.014,44.2781,43.2158,1.0623
2025-07-25,6.3716,19.0175,30.5344,41.1765,1.216,0.6809,0.535,18.0447,12.5973,5.4475,46.7899,38.8619,7.928
2025-07-24,9.3872,7.7821,37.8238,38.125,2.0914,0.4377,1.6537,19.5525,10.3113,9.2412,48.4436,35.1654,13.2782
2025-07-23,9.635,7.0073,35.8586,34.0278,1.6545,0.3893,1.2652,20.438,9.3431,11.0949,49.5864,34.1119,15.4745
2025-07-22,11.0462,5.7421,36.1233,44.0678,1.8978,0.1946,1.7032,20.438,9.6837,10.7543,48.8078,33.7226,15.0852
2025-07-21,11.2131,7.6849,37.069,41.5094,2.2233,0.2417,1.9816,20.8797,8.9415,11.9381,48.9125,33.6394,15.2731
2025-07-18,8.7677,4.7735,41.1111,33.6735,1.9484,0.0487,1.8997,20.3117,8.4754,11.8363,49.4398,33.0736,16.3663
2025-07-17,12.2747,4.189,36.5079,29.0698,1.9484,0.0487,1.8997,20.7501,8.2319,12.5183,50.2679,32.0019,18.266
2025-07-16,14.1394,3.998,45.1724,31.7073,1.999,0.0975,1.9015,20.8679,8.5324,12.3354,49.4881,32.1307,17.3574
2025-07-15,16.439,2.7805,43.3234,42.1053,2.439,0.2927,2.1463,20.7805,9.0732,11.7073,48.6829,33.561,15.122
2025-07-14,11.3857,6.8798,44.6809,32.3944,1.7926,0.4845,1.3081,19.3314,9.8353,9.4961,47.0446,34.6899,12.3547
2025-07-11,8.4473,6.5918,34.6821,28.1481,1.2207,0.3418,0.8789,18.9453,9.8145,9.1309,47.168,34.6191,12.5488
2025-07-10,11.1491,3.5697,46.4912,26.0274,1.3203,0.2445,1.0758,19.9022,9.0465,10.8557,47.9707,33.3007,14.6699
2025-07-09,12.219,3.9589,42.8,25.9259,1.2708,0.2444,1.0264,19.4037,9.2375,10.1662,47.5562,34.1153,13.4409
2025-07-08,11.3825,6.6927,37.3391,29.927,1.3679,0.4885,0.8793,19.15,9.2819,9.8681,47.3376,34.0498,13.2877
2025-07-07,11.9961,7.8193,42.915,39.1304,1.5056,0.4371,1.0685,19.2812,9.1306,10.1506,47.4017,33.8028,13.5988
2025-07-04,12.793,4.6387,40.8397,28.4211,1.5137,0.293,1.2207,19.5313,8.8867,10.6445,47.9492,33.7891,14.1602
2025-07-03,12.207,4.248,42.4,35.6322,1.8066,0.293,1.5137,19.0918,9.2773,9.8145,47.8027,35.1074,12.6953
2025-07-02,10.4594,6.0606,45.3271,35.4839,1.7107,0.2933,1.4174,18.8172,9.8729,8.9443,47.1652,34.4575,12.7077
2025-07-01,13.7476,4.8924,43.7722,41,2.6908,0.2935,2.3973,18.9824,9.589,9.3933,47.2114,34.589,12.6223
2025-06-30,18.1774,5.4581,49.3298,30.3571,2.4854,0.5361,1.9493,19.152,8.8694,10.2827,46.8324,34.4542,12.3782
2025-06-27,15.5959,4.9534,44.3396,25.7426,2.3541,0.4414,1.9127,18.0481,9.6616,8.3865,45.8068,35.6547,10.152
2025-06-26,12.1197,4.8086,38.0567,31.6327,2.159,0.3435,1.8155,17.2718,9.7154,7.5564,45.1423,36.3101,8.8322
2025-06-25,22.5601,2.8445,47.8261,36.2069,1.3732,0.2943,1.079,16.7239,10.0049,6.719,44.973,36.6846,8.2884
2025-06-24,24.5218,4.3649,27.8,42.6966,1.177,0.5885,0.5885,15.2035,11.6233,3.5802,42.8151,39.5292,3.2859
2025-06-23,12.1345,10.039,41.3655,26.2136,1.2183,0.5361,0.6823,14.425,12.8168,1.6082,41.6179,42.4951,-0.8772
2025-06-20,15.4902,6.5196,40.5063,27.8195,0.7843,0.7353,0.049,13.9706,12.8431,1.1275,41.1765,42.2059,-1.0294
2025-06-19,6.5751,22.2767,22.3881,39.4273,0.7851,0.7851,0,13.2483,14.1315,-0.8832,40.1865,44.6516,-4.4652
2025-06-18,9.484,7.4201,34.1969,35.0993,1.1794,0.344,0.8354,14.8403,11.0565,3.7838,42.9484,39.7052,3.2432
2025-06-17,10.9582,9.14,33.6323,46.2366,1.4742,0.2948,1.1794,14.9877,9.7789,5.2088,44.1278,38.9681,5.1597
2025-06-16,11.4314,10.7474,47.4359,16.3636,1.5144,0.3908,1.1236,15.5838,9.0865,6.4973,44.8461,36.3947,8.4514
2025-06-13,8.3088,20.7965,39.0533,14.4208,1.0324,0.59,0.4425,15.1426,8.9479,6.1947,44.1986,37.2173,6.9813
2025-06-12,11.5536,13.0285,30.2128,37.3585,1.6224,0.1475,1.4749,15.6834,7.4238,8.2596,45.4769,34.0708,11.4061
2025-06-11,23.0731,5.2528,38.2979,28.0374,2.1109,0.1473,1.9637,16.7894,6.5783,10.2111,47.4718,30.1424,17.3294
2025-06-10,17.0516,4.1769,44.0922,31.7647,2.6536,0.1966,2.457,17.2973,7.2236,10.0737,46.8305,30.7125,16.1179
2025-06-09,25.5142,4.0646,42.4184,30.1205,2.3996,0.2449,2.1548,17.0421,7.4437,9.5984,46.2782,30.8521,15.4261
2025-06-06,18.0658,6.1856,44.837,26.9841,2.3564,0.1473,2.2091,15.7585,8.9347,6.8238,44.2317,34.0206,10.2111
2025-06-05,18.164,3.3873,43.7838,18.8406,2.16,0.2455,1.9146,15.0221,9.8184,5.2037,42.9553,35.5916,7.3638
2025-06-04,14.7766,6.2347,46.8439,33.0709,1.7182,0.3927,1.3255,14.3348,9.8184,4.5164,42.3171,36.9661,5.351
2025-06-03,14.6857,6.4342,34.4482,38.1679,1.4735,0.2947,1.1788,14.4892,10.3143,4.1749,41.6012,37.4263,4.1749
2025-06-02,18.8235,10.6373,47.1354,32.7189,2.2549,0.1961,2.0588,14.7549,9.7549,5,41.9608,37.0588,4.902
2025-05-30,15.8777,10.6016,38.1988,39.5349,2.2189,0.3945,1.8245,14.0039,9.8126,4.1913,41.2229,37.4753,3.7475
2025-05-29,15.1381,8.284,44.2997,44.6429,1.7258,0.3452,1.3807,14.2012,8.925,5.2761,41.8639,37.2288,4.6351
2025-05-28,15.3011,7.6505,46.7742,35.4839,1.6288,0.2468,1.382,14.0671,8.6871,5.3801,41.1155,37.1668,3.9487
2025-05-27,13.6229,5.923,43.4783,40,1.1352,0.1481,0.9872,13.771,8.4403,5.3307,41.1649,38.3514,2.8134
2025-05-26,18.9096,7.7112,41.2987,36.9427,1.7682,0.0982,1.6699,13.7525,8.2515,5.501,40.6189,37.8684,2.7505
2025-05-23,16.6502,6.5217,40.3561,36.3636,1.6304,0.1482,1.4822,13.1423,8.7451,4.3972,40.168,39.2292,0.9387
2025-05-22,11.8025,7.0617,46.4435,39.1608,1.1852,0.1481,1.037,12.8889,9.9259,2.963,38.9136,41.284,-2.3704
2025-05-21,14.0741,7.3086,39.6491,37.1622,1.037,0.2469,0.7901,13.037,9.1852,3.8519,39.1111,41.1852,-2.0741
2025-05-20,13.4387,13.7352,30.5147,46.7626,1.334,0.1976,1.1364,12.747,9.2391,3.5079,38.2905,42.0949,-3.8043
2025-05-19,30.7466,5.8939,41.3738,39.1667,1.9646,0.1473,1.8173,13.6051,6.9253,6.6798,38.998,38.8507,0.1473
2025-05-16,24.5432,5.4321,53.5211,31.8182,1.4815,0.0494,1.4321,12.3951,8.5926,3.8025,38.0741,42.2716,-4.1975
2025-05-15,23.3202,4.7431,48.9407,38.5417,1.5316,0.0494,1.4822,12.0059,10.919,1.087,36.3636,44.3676,-8.004
2025-05-14,29.9901,3.1126,49.7529,22.2222,1.6304,0.0988,1.5316,11.1166,12.8458,-1.7292,34.3379,47.7273,-13.3893
2025-05-13,27.3086,4.642,45.3888,26.5957,0.9383,0.1481,0.7901,10.1235,17.6296,-7.5062,32.3457,52.5926,-20.2469
2025-05-12,81.9165,2.6536,73.9052,27.7778,1.2285,0.2948,0.9337,9.6806,20.5405,-10.86,30.7617,54.6929,-23.9312
2025-05-09,8.0988,37.4321,32.9268,15.0396,0.3457,3.9506,-3.6049,7.0123,35.9012,-28.8889,25.4815,62.9136,-37.4321
2025-05-08,21.4815,14.9136,16.5517,32.1192,0.7901,1.5309,-0.7407,7.3086,32.9383,-25.6296,25.9753,62.3704,-36.3951
2025-05-07,15.5895,16.1322,37.0253,16.8196,0.5427,2.7134,-2.1707,7.7948,31.1791,-23.3843,26.9364,60.7795,-33.8431
2025-05-06,6.3641,40.6512,14.7287,60.801,0.3947,1.5787,-1.184,7.4494,32.1658,-24.7163,25.6537,62.5062,-36.8525
2025-05-05,23.2924,6.2899,40.0844,39.0625,0.5897,0.688,-0.0983,8.5012,23.4889,-14.9877,28.8452,57.199,-28.3538
2025-05-02,13.3202,9.4721,25.5556,35.9375,0.592,0.8387,-0.2467,7.9921,26.9857,-18.9936,27.5284,60.4341,-32.9058
2025-04-30,8.1028,23.913,17.6829,41.5289,0.4447,0.6917,-0.247,8.1522,25.9881,-17.836,28.4585,59.2885,-30.83
2025-04-29,14.081,7.1146,29.1228,38.8889,0.7411,0.2964,0.4447,8.8439,19.5652,-10.7213,30.1383,55.7312,-25.5929
2025-04-28,14.2085,10.5211,33.218,36.4486,0.6391,0.3933,0.2458,9.0954,18.4857,-9.3904,30.4326,55.7522,-25.3196
2025-04-25,6.2284,66.0405,24.6032,46.4072,0.6426,0.3955,0.2472,8.7494,18.6357,-9.8863,30.697,56.5497,-25.8527
2025-04-24,16.0988,6.963,38.0368,33.3333,1.037,0.2469,0.7901,10.5185,9.679,0.8395,33.9259,48.642,-14.716
2025-04-23,16.0415,8.0948,45.2308,18.9024,0.7404,0.1481,0.5923,10.3159,10.1678,0.1481,34.304,49.0128,-14.7088
2025-04-22,23.927,4.4894,43.0928,40.6593,1.0853,0.2467,0.8387,9.8668,11.0015,-1.1347,33.6458,49.6793,-16.0335
2025-04-21,29.7736,4.8228,47.2727,24.4898,1.5256,0.2461,1.2795,9.9902,13.1398,-3.1496,32.874,52.7067,-19.8327
2025-04-17,19.0241,4.9778,41.1917,24.7525,1.0843,0.1479,0.9364,8.7235,18.7284,-10.0049,30.8526,56.5796,-25.727
2025-04-16,23.0883,3.9467,44.6581,27.5,1.1347,0.296,0.8387,8.0414,21.411,-13.3695,30.1924,58.1154,-27.923
2025-04-15,53.5925,2.4606,56.382,18,0.9843,0.2461,0.7382,7.6772,26.0827,-18.4055,28.5925,60.0886,-31.4961
2025-04-11,50.962,2.96,42.5944,18.3333,0.4933,0.4933,0,5.8707,37.0005,-31.1297,24.4203,65.1209,-40.7005
2025-04-09,9.8814,19.9605,33.5,37.1287,0.4447,1.5316,-1.087,5.0889,44.664,-39.5751,21.1957,67.836,-46.6403
2025-04-08,58.1235,4.8395,34.6644,25.5102,0.3457,0.5926,-0.2469,4.7901,41.7778,-36.9877,22.2222,66.8148,-44.5926
2025-04-07,3.5027,94.8199,28.169,57.4402,0.1973,23.8283,-23.631,3.7494,48.594,-44.8446,19.7829,69.9063,-50.1233
2025-04-04,9.4321,54.4691,30.3665,55.485,0.3951,2.4691,-2.0741,5.679,38.963,-33.284,24.5926,64.5926,-40
2025-04-03,30.321,5.9259,50.1629,25.8333,0.4444,0.5432,-0.0988,7.6543,30.3704,-22.716,28.8395,60.3457,-31.5062
2025-04-02,23.4074,5.4321,55.4852,16.3636,0.3951,1.1852,-0.7901,7.7531,36.0494,-28.2963,27.6543,62.2222,-34.5679
2025-04-01,42.3153,7.3399,54.1327,39.5973,0.3941,3.2512,-2.8571,7.1429,40.5419,-33.399,25.9113,63.6453,-37.734
2025-03-28,27.6049,18.2716,14.8479,37.5676,0.3951,9.037,-8.642,6.963,44.5926,-37.6296,24.8889,65.1852,-40.2963
2025-03-27,22.8868,21.2061,34.7732,47.5524,0.2472,9.5897,-9.3426,6.7721,43.9446,-37.1725,25.0618,64.3599,-39.2981
2025-03-26,10.4249,30.7806,18.9573,59.5506,0.3458,5.0889,-4.7431,6.3735,43.0336,-36.6601,24.6542,64.8715,-40.2174
2025-03-25,13.0499,36.3322,23.4848,53.6054,0.5437,2.175,-1.6312,6.7227,37.914,-31.1913,26.347,61.8883,-35.5413
2025-03-24,35.8305,5.7171,33.2875,32.7586,1.2321,0.8379,0.3943,7.6392,30.9512,-23.312,28.5362,59.0931,-30.5569
2025-03-21,36.2197,5.6903,44.5355,25.2174,0.7422,0.7917,-0.0495,6.8283,33.9436,-27.1153,27.2637,60.861,-33.5972
2025-03-20,29.7378,6.4819,32.6123,30.5344,0.6432,1.0391,-0.3958,6.4325,40.475,-34.0426,25.0371,63.6319,-38.5948
2025-03-19,48.8372,4.2553,50.8612,13.9535,0.8412,1.6823,-0.8412,5.6408,42.0584,-36.4176,24.3939,63.7308,-39.337
2025-03-18,43.6634,6.7822,49.8866,34.3066,0.5446,4.802,-4.2574,5,48.6634,-43.6634,21.3366,66.0891,-44.7525
2025-03-17,17.4235,23.5933,24.0793,49.3724,0.5429,13.7216,-13.1787,4.5903,53.0109,-48.4205,19.003,68.0652,-49.0622
2025-03-13,14.4202,15.0644,17.8694,36.5132,0.1982,8.5233,-8.3251,4.2616,51.2389,-46.9772,18.9792,68.1863,-49.2071
2025-03-12,14.1584,18.1683,20.2797,37.3297,0.4455,7.1287,-6.6832,4.4059,50.099,-45.6931,19.7525,67.6238,-47.8713
2025-03-11,10.6488,32.6399,30.2326,32.17,0.3467,5.7454,-5.3987,4.6062,47.7959,-43.1897,19.9108,66.8648,-46.9539
2025-03-10,16.2549,45.3557,17.9331,63.7255,0.5435,2.0751,-1.5316,4.7431,45.751,-41.0079,20.6522,65.8597,-45.2075
2025-03-07,31.0396,5.396,44.1786,34.8624,0.495,0.6931,-0.198,4.8515,37.5248,-32.6733,22.7228,63.2673,-40.5446
