Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-11 15:29,KIRLOSIND,3828.3,4023.3029,smallcap,financials,finance & investments,7.0314,639315
2026-09-11 15:29,WAAREEENER,2625,75508.4754,largecap,industrials,electric equipment,3.022,1067044
2026-09-11 15:29,SJS,2354,7534.0133,midcap,auto,plastics products,0.4866,140948
2026-09-11 15:29,DRREDDY,1165.5,97281.4645,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.9685,2403285
2026-09-11 15:29,CEINSYS,707,1480.2926,smallcap,i.t,computers - software - medium / small,3.2117,83507
2026-09-11 15:29,JBMA,620.3,14669.7392,midcap,auto,auto ancillaries,2.6562,857400
2026-09-11 15:29,TRITURBINE,569.65,18108.8875,midcap,industrials,electric equipment,1.5691,613864
2026-09-11 15:29,AIIL,544.35,46227.5901,largecap,financials,finance & investments,6.2561,5994616
2026-09-11 15:29,SUNTV,476,18758.4279,midcap,media,entertainment / electronic media software,4.4891,3312335
2026-09-11 15:29,GUJAPOLLO,348.1,451.4857,smallcap,industrials,engineering,2.8816,12367
2026-09-11 15:29,GOCOLORS,324.75,1708.0546,smallcap,textiles,textiles - products,1.9783,89664
2026-09-11 15:29,MASFIN,295.95,5370.1127,midcap,financials,finance & investments,0.5094,267840
2026-09-11 15:29,AWFIS,293.2,2098.2326,smallcap,co-working,miscellaneous,17.468,23945553
2026-09-11 15:29,GODIGIT,256.2,23688.3309,largecap,financials,finance & investments,2.1735,216275
2026-09-11 15:29,AURUM,224.02,1719.0442,smallcap,i.t,computers - software - medium / small,1.6517,74800
2026-09-11 15:29,MANCREDIT,219.9,464.2966,smallcap,financials,finance & investments,0.6039,17559
2026-09-11 15:29,SATIN,216.68,2393.6849,smallcap,financials,finance & investments,-0.244,136042
2026-09-11 15:29,NIMBSPROJ,165.25,319.2421,smallcap,realty,construction,4.8807,1022
2026-09-11 15:29,HEXATRADEX,155.81,860.7677,smallcap,financials,finance & investments,-0.6821,765
2026-09-11 15:29,EUROBOND,150.46,368.627,smallcap,metals & mining,aluminium and aluminium products,0.3067,3318
2026-09-11 15:29,RELIABLE,137.04,141.4253,smallcap,i.t,computers - software - medium / small,0.8018,2873
2026-09-11 15:29,GICHSGFIN,136.84,736.898,smallcap,financials,finance - housing,0.5289,110463
2026-09-11 15:29,KECL,124.21,824.9292,smallcap,industrials,electric equipment,-1.7015,152390
2026-09-11 15:29,HPIL,123.87,141.5105,smallcap,chemicals,dyes and pigments,3.1992,278
2026-09-11 15:29,AGRITECH,99.84,59.305,smallcap,fmcg,miscellaneous,0.7671,851
2026-09-11 15:29,WSI,61.92,469.9438,smallcap,realty,construction,5.2524,146840
2026-09-11 15:29,SUMIT,49.4,236.4222,smallcap,realty,construction,0.9606,22760
2026-09-11 15:29,ROML,42.69,68.2557,smallcap,fmcg,solvent extraction,1.3292,1948
2026-09-11 15:29,BONLON,40.1,65.6973,smallcap,services,trading,-0.3727,12737
2026-09-11 15:29,PTL,38.43,508.7248,smallcap,miscellaneous,miscellaneous,0.6812,25926
2026-09-11 15:29,DEVX,34.05,322.2218,smallcap,co-working,miscellaneous,3.2131,150339
2026-09-11 15:29,INCREDIBLE,33.58,157.0327,smallcap,metals & mining,steel - medium / small,8.3925,17146
2026-09-11 15:29,KOTYARK,32.19,363.9732,smallcap,energy,refineries,3.4051,243854
2026-09-11 15:29,TRACXN,31.9,340.9997,smallcap,i.t,computers - software - medium / small,11.4995,1039887
2026-09-11 15:29,VASCONEQ,30.08,696.9449,smallcap,realty,construction,-0.2322,205831
2026-09-11 15:29,IBULLSLTD,26.14,6089.427,midcap,miscellaneous,diversified - medium / small,4.9799,32865374
2026-09-11 15:29,NAGREEKCAP,24.9,31.4121,smallcap,financials,finance & investments,8.8763,17663
2026-09-11 15:29,DEVIT,24.18,136.2875,smallcap,i.t,computers - software - medium / small,0.8761,37864
2026-09-11 15:29,YESBANK,23.48,73696.1177,largecap,bank,banks - private sector,5.2915,234792571
2026-09-11 15:29,CENTRUM,22.34,1087.5764,smallcap,financials,finance & investments,1.9626,104669
2026-09-11 15:29,CIFL,20.2,789.9337,smallcap,financials,finance & investments,0.0495,247154
2026-09-11 15:29,DIGISPICE,16.87,395.8902,smallcap,i.t,computers - software - medium / small,2.0569,141198
2026-09-11 15:29,KELLTONTEC,13.77,726.787,smallcap,i.t,computers - software - medium / small,1.9245,9142272
2026-09-11 15:29,TREEHOUSE,6.14,25.9788,smallcap,services,miscellaneous,3.1933,11939
2026-09-11 15:29,SAMBHAAV,5.96,113.9021,smallcap,media,entertainment / electronic media software,2.4055,26997
2026-09-11 15:29,FLEXITUFF,2.14,7.0241,smallcap,industrials,packaging,1.9048,44698
2026-09-11 15:29,DAVANGERE,2.1,356.1381,smallcap,fmcg,sugar,9.9476,36081250
2026-09-11 15:29,ARSHIYA,0.76,20.0242,smallcap,transportation,miscellaneous,2.7027,530220
2026-09-11 15:29,ANTGRAPHIC,0.75,11.6257,smallcap,miscellaneous,diversified - medium / small,4.1667,305036
