COMPANY NAME,TATA ELXSI LTD,,,,,,,,,
LATEST VERSION,2.1,,,PLEASE DO NOT MAKE ANY CHANGES TO THIS SHEET,,,,,,
CURRENT VERSION,2.1,,,,,,,,,
META,,,,,,,,,,
Number of shares,,,,,,,,,,
Face Value,10.0,,,,,,,,,
Current Price,3690.3,,,,,,,,,
Market Capitalization,22990.41,,,,,,,,,
PROFIT & LOSS,,,,,,,,,,
Report Date,,,2008-03-31 00:00:00,2009-03-31 00:00:00,2010-03-31 00:00:00,2011-03-31 00:00:00,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00
Sales,,,402.01,419.36,388.17,415.91,538.71,621.67,774.79,849.4
Raw Material Cost,,,31.39,17.14,26.23,22.59,43.59,30.0,42.49,24.64
Change in Inventory,,,,,,0.51,-0.55,0.29,-0.31,0.29
Power and Fuel,,,5.56,6.4,6.41,6.42,7.37,7.9,7.69,8.2
Other Mfr. Exp,,,20.4,43.63,46.3,48.32,61.8,83.56,40.15,59.27
Employee Cost,,,214.03,208.19,182.21,217.0,278.57,351.74,403.93,462.14
Selling and admin,,,48.03,53.7,46.88,57.01,65.5,73.28,131.36,116.06
Other Expenses,,,7.4,8.45,11.78,17.41,6.28,2.64,11.54,1.37
Other Income,,,2.27,0.16,0.96,3.85,3.87,-11.1,12.48,3.32
Depreciation,,,13.44,15.95,16.58,17.2,20.52,23.73,34.99,25.54
Interest,,,2.49,4.13,2.12,2.35,3.04,4.65,2.63,0.67
Profit before tax,,,61.54,61.93,50.62,31.97,55.36,33.36,112.18,155.12
Tax,,,8.69,3.77,1.8,-0.54,16.65,10.99,39.92,53.1
Net profit,,,52.85,58.16,48.82,32.51,34.59,21.31,72.26,102.02
Dividend Amount,,,21.8,21.8,21.8,21.8,21.8,15.57,28.03,34.25
Quarters,,,,,,,,,,
Report Date,2012-12-31 00:00:00,2013-03-31 00:00:00,2013-06-30 00:00:00,2013-09-30 00:00:00,2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00
Sales,156.68,163.43,173.17,189.97,200.12,211.52,190.76,205.88,221.49,231.28
Expenses,140.2,141.28,159.68,157.53,156.57,164.56,153.08,164.09,171.05,183.88
Other Income,3.56,-2.61,6.92,6.53,-1.15,0.25,2.21,1.32,0.33,-0.51
Depreciation,6.15,5.88,5.76,8.29,9.26,11.68,8.97,7.88,7.28,1.41
Interest,1.25,0.97,0.77,0.61,0.4,0.04,,,,
Profit before tax,12.64,12.69,13.88,30.07,32.74,35.49,30.92,35.23,43.49,45.48
Tax,3.89,4.56,4.96,10.14,11.18,13.65,10.13,11.6,15.74,15.64
Net profit,8.75,8.14,8.93,19.93,21.56,21.85,20.79,23.64,27.76,29.83
Operating Profit,16.48,22.15,13.49,32.44,43.55,46.96,37.68,41.79,50.44,47.4
BALANCE SHEET,,,,,,,,,,
Report Date,,,2008-03-31 00:00:00,2009-03-31 00:00:00,2010-03-31 00:00:00,2011-03-31 00:00:00,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00
Equity Share Capital,,,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14
Reserves,,,88.01,120.69,143.99,151.23,160.84,164.04,204.57,252.29
Borrowings,,,55.33,13.08,33.96,25.43,34.16,58.51,,
Other Liabilities,,,84.43,77.02,87.31,93.87,108.48,111.56,152.71,182.1
Total,,,258.91,241.93,296.4,301.67,334.62,365.25,388.42,465.53
Net Block,,,98.82,97.31,90.01,90.76,99.88,99.14,96.83,98.49
Capital Work in Progress,,,1.68,1.06,0.41,11.84,10.46,21.26,12.62,2.59
Investments,,,,,,,,,,
Other Assets,,,158.41,143.56,205.98,199.07,224.28,244.85,278.97,364.45
Total,,,258.91,241.93,296.4,301.67,334.62,365.25,388.42,465.53
Receivables,,,104.6,91.87,130.54,107.22,125.66,140.98,155.61,154.08
Inventory,,,0.17,,0.06,0.57,0.02,0.31,,0.29
Cash & Bank,,,21.49,16.33,14.29,20.8,26.72,23.3,51.46,133.26
No. of Equity Shares,,,31138220.0,31138220.0,31138220.0,31138220.0,31138220.0,31138220.0,31138220.0,31138220.0
New Bonus Shares,,,,,,,,,,
Face value,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
CASH FLOW:,,,,,,,,,,
Report Date,,,2008-03-31 00:00:00,2009-03-31 00:00:00,2010-03-31 00:00:00,2011-03-31 00:00:00,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00
Cash from Operating Activity,,,14.42,80.36,13.84,70.88,62.37,37.88,128.79,142.98
Cash from Investing Activity,,,-40.91,-14.14,-9.69,-28.67,-33.33,-30.46,-22.07,-29.31
Cash from Financing Activity,,,27.88,-71.38,-6.2,-35.69,-23.22,-10.92,-78.55,-32.14
Net Cash Flow,,,1.39,-5.16,-2.05,6.52,5.82,-3.5,28.17,81.53
PRICE:,,,79.03,41.1,159.98,126.95,98.03,95.5,272.48,578.63
DERIVED:,,,,,,,,,,
Adjusted Equity Shares in Cr,,,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23
