COMPANY NAME,STERLITE TECHNOLOGIES LTD,,,,,,,,,
LATEST VERSION,2.1,,,PLEASE DO NOT MAKE ANY CHANGES TO THIS SHEET,,,,,,
CURRENT VERSION,2.1,,,,,,,,,
META,,,,,,,,,,
Number of shares,,,,,,,,,,
Face Value,2.0,,,,,,,,,
Current Price,621.2,,,,,,,,,
Market Capitalization,31924.17,,,,,,,,,
PROFIT & LOSS,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Sales,2448.85,3177.11,5087.26,5154.4,4825.18,5437.0,6925.0,4083.0,3996.0,4745.0
Raw Material Cost,1105.79,1255.14,2621.9,2369.86,2534.83,3089.0,3165.0,1674.0,1957.0,2461.0
Change in Inventory,106.07,-15.93,134.67,-97.63,139.9,320.0,-134.0,-11.0,-44.0,76.0
Power and Fuel,96.37,98.98,121.97,139.18,142.43,142.0,203.0,167.0,140.0,145.0
Other Mfr. Exp,198.71,247.47,315.14,266.06,315.06,389.0,479.0,469.0,416.0,462.0
Employee Cost,299.16,345.47,512.8,631.35,648.97,663.0,913.0,721.0,613.0,662.0
Selling and admin,199.81,246.64,309.98,318.02,298.84,563.0,934.0,540.0,346.0,447.0
Other Expenses,135.71,221.78,220.58,262.97,214.3,246.0,202.0,30.0,64.0,75.0
Other Income,20.16,37.62,36.86,-24.69,54.24,-22.0,-64.0,74.0,-15.0,75.0
Depreciation,159.23,182.21,194.98,290.28,285.26,308.0,309.0,314.0,316.0,313.0
Interest,122.93,103.83,105.49,221.04,203.0,238.0,311.0,293.0,241.0,224.0
Profit before tax,257.37,497.28,855.95,533.32,376.63,97.0,211.0,-62.0,-156.0,107.0
Tax,39.66,133.15,278.16,108.88,111.27,52.0,84.0,-5.0,-33.0,51.0
Net profit,201.38,334.33,562.75,433.9,275.47,60.0,141.0,-51.0,-123.0,56.0
Dividend Amount,49.79,80.2,140.89,141.38,79.33,20.0,40.0,,,
Quarters,,,,,,,,,,
Report Date,2024-03-31 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00,2026-06-30 00:00:00
Sales,843.0,872.0,1074.0,998.0,1052.0,1019.0,1034.0,1257.0,1441.0,1910.0
Expenses,812.0,808.0,957.0,892.0,927.0,887.0,905.0,1137.0,1246.0,1525.0
Other Income,24.0,8.0,5.0,-4.0,-24.0,8.0,12.0,-6.0,54.0,12.0
Depreciation,81.0,78.0,79.0,80.0,79.0,77.0,80.0,79.0,77.0,85.0
Interest,71.0,56.0,62.0,58.0,65.0,50.0,55.0,56.0,63.0,55.0
Profit before tax,-97.0,-62.0,-19.0,-36.0,-43.0,13.0,6.0,-21.0,109.0,257.0
Tax,-15.0,-14.0,-5.0,-12.0,-3.0,3.0,2.0,-4.0,50.0,60.0
Net profit,-82.0,-48.0,-14.0,-24.0,-40.0,10.0,4.0,-17.0,59.0,197.0
Operating Profit,31.0,64.0,117.0,106.0,125.0,132.0,129.0,120.0,195.0,385.0
BALANCE SHEET,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Equity Share Capital,79.66,80.2,80.51,80.79,79.33,80.0,80.0,80.0,98.0,98.0
Reserves,800.41,1095.12,1638.79,1838.99,1908.06,1875.0,2011.0,1943.0,1892.0,2170.0
Borrowings,1092.47,1177.54,2067.12,2576.86,2943.65,3475.0,3834.0,3376.0,1926.0,1942.0
Other Liabilities,938.41,1358.88,3225.86,2697.89,3123.78,3281.0,2886.0,2879.0,1530.0,2078.0
Total,2910.95,3711.74,7012.28,7194.53,8054.82,8711.0,8811.0,8278.0,5446.0,6288.0
Net Block,1312.71,1234.08,2467.87,3059.59,3174.01,3351.0,3246.0,3209.0,2928.0,2971.0
Capital Work in Progress,65.91,357.02,419.44,132.78,227.19,143.0,129.0,62.0,23.0,19.0
Investments,49.13,174.6,135.47,333.32,303.2,92.0,136.0,123.0,90.0,467.0
Other Assets,1483.2,1946.04,3989.5,3668.84,4350.42,5125.0,5300.0,4884.0,2405.0,2831.0
Total,2910.95,3711.74,7012.28,7194.53,8054.82,8711.0,8811.0,8278.0,5446.0,6288.0
Receivables,686.69,867.19,1354.86,1563.12,1451.42,1706.0,1822.0,1598.0,826.0,1066.0
Inventory,333.49,337.85,589.65,451.81,626.35,920.0,832.0,822.0,736.0,906.0
Cash & Bank,137.41,138.48,233.68,244.54,248.37,530.0,507.0,403.0,468.0,323.0
No. of Equity Shares,398300000.0,401000000.0,402500000.0,403900000.0,396600000.0,397700000.0,398500000.0,399100000.0,487900000.0,488100000.0
New Bonus Shares,,,,,,,,,,
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
CASH FLOW:,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Cash from Operating Activity,488.5,728.95,631.05,696.42,638.48,584.0,228.0,791.0,348.0,520.0
Cash from Investing Activity,-232.29,-586.46,-1171.78,-624.05,-615.29,-481.0,-56.0,-211.0,-295.0,-485.0
Cash from Financing Activity,-186.9,-151.52,570.18,-67.9,23.2,115.0,-132.0,-691.0,4.0,-133.0
Net Cash Flow,69.31,-9.03,29.45,4.47,46.39,218.0,40.0,-111.0,57.0,-98.0
PRICE:,91.24,226.39,158.31,46.23,140.73,162.65,106.93,80.29,58.64,176.36
DERIVED:,,,,,,,,,,
Adjusted Equity Shares in Cr,39.83,40.1,40.25,40.4,39.66,39.78,39.86,39.91,48.79,48.81
