Date,Symbol,Ltp,Vwap
2026-09-23 15:29,ELANTAS,14308,14247.47
2026-09-23 15:29,VOLTAMP,10799,10790.1
2026-09-23 15:29,MTARTECH,7286.5,7249.83
2026-09-23 15:29,SMLMAH,6794,6785.1
2026-09-23 15:29,KOVAI,6160.5,6148
2026-09-23 15:29,SPECTRUM,3241.6001,3214.95
2026-09-23 15:29,SHAILY,3211,3193.41
2026-09-23 15:29,SEDEMAC,3035.2,3027.37
2026-09-23 15:29,CARTRADE,3001.8,2981.26
2026-09-23 15:29,KMEW,2996.6001,2981.83
2026-09-23 15:29,SKFINDUS,2885.8999,2847.69
2026-09-23 15:29,SWANDEF,2776.2,2776.06
2026-09-23 15:29,BALAMINES,2271.2,2234.98
2026-09-23 15:29,GALAXYSURF,2222,2221.09
2026-09-23 15:29,INOXINDIA,2168.8999,2168.09
2026-09-23 15:29,WABAG,2048.7,2043.27
2026-09-23 15:29,ECLERX,1924.2,1922.45
2026-09-23 15:29,ENTERO,1842.5,1841.84
2026-09-23 15:29,LGBBROSLTD,1734.5,1731.73
2026-09-23 15:29,POLYMED,1726.6,1719.33
2026-09-23 15:29,AETHER,1648.2,1645.45
2026-09-23 15:29,VIJAYA,1570.7,1563.01
2026-09-23 15:29,CONCORDBIO,1560.3,1547.07
2026-09-23 15:29,QPOWER,1555.6,1549.42
2026-09-23 15:29,UNIVCABLES,1508.8,1496.92
2026-09-23 15:29,GESHIP,1483.8,1478.08
2026-09-23 15:29,FINCABLES,1470.2,1466.14
2026-09-23 15:29,CLEANMAX,1457.5,1437.29
2026-09-23 15:29,KPIL,1411.8,1405.3
2026-09-23 15:29,PVRINOX,1317.5,1314.2
2026-09-23 15:29,MOLBIO,1313.2,1313.02
2026-09-23 15:29,PGIL,1300.8,1280.59
2026-09-23 15:29,CARBORUNIV,1264.5,1243.74
2026-09-23 15:29,ACE,1253.9,1248.77
2026-09-23 15:29,KAJARIACER,1216.4,1206.66
2026-09-23 15:29,HOMEFIRST,1205.8,1204.48
2026-09-23 15:29,SUDEEPPHRM,1199.6,1191.69
2026-09-23 15:29,YATHARTH,1162.2,1148.25
2026-09-23 15:29,SBCL,1156,1153.59
2026-09-23 15:29,INDIGOPNTS,1140,1139.33
2026-09-23 15:29,RAYMOND,1114.65,1108.58
2026-09-23 15:29,JYOTICNC,1100.8,1096.86
2026-09-23 15:29,GULFOILLUB,1098.7,1081.19
2026-09-23 15:29,SHILPAMED,1037.7,1034.67
2026-09-23 15:29,SUPRIYA,1000.9,991.34
2026-09-23 15:29,MANINDS,986.7,952.8
2026-09-23 15:29,ASAHIINDIA,971.3,968.38
2026-09-23 15:29,CYIENTDLM,963.5,949.69
2026-09-23 15:29,AARTIPHARM,940.1,937.02
2026-09-23 15:29,TMB,921.4,911.02
2026-09-23 15:29,RPTECH,898.7,894.42
2026-09-23 15:29,TITAGARH,842.05,836.65
2026-09-23 15:29,OPTIEMUS,828.35,818.49
2026-09-23 15:29,TDPOWERSYS,765.5,764.62
2026-09-23 15:29,MSTCLTD,752.25,752.21
2026-09-23 15:29,DEEDEV,711.15,710.99
2026-09-23 15:29,ITDC,702.65,699.35
2026-09-23 15:29,JUSTDIAL,693.55,691.94
2026-09-23 15:29,GODREJAGRO,670.05,667.26
2026-09-23 15:29,SHANTIGEAR,668.05,668.03
2026-09-23 15:29,ABDL,656.4,653.25
2026-09-23 15:29,E2E,635.15,629.9
2026-09-23 15:29,ANANTRAJ,631.8,625.63
2026-09-23 15:29,GNFC,623.05,618.13
2026-09-23 15:29,HNDFDS,621.1,620
2026-09-23 15:29,ELGIEQUIP,614.7,614.45
2026-09-23 15:29,MAXESTATES,603.2,600.43
2026-09-23 15:29,TI,601.5,594.14
2026-09-23 15:29,WESTLIFE,598.7,597.2
2026-09-23 15:29,INDGN,598.4,594.91
2026-09-23 15:29,BLUEJET,585.75,584.42
2026-09-23 15:29,POWERICA,570.85,565.57
2026-09-23 15:29,FIVESTAR,549.7,542.19
2026-09-23 15:29,ARVIND,548.25,545.25
2026-09-23 15:29,JSFB,546.6,546.31
2026-09-23 15:29,THELEELA,544.95,543.91
2026-09-23 15:29,USHAMART,535.05,531.53
2026-09-23 15:29,HONASA,484.9,481.72
2026-09-23 15:29,ICIL,476.55,473.73
2026-09-23 15:29,TSFINV,462.05,461.62
2026-09-23 15:29,UTLSOLAR,446.1,439.99
2026-09-23 15:29,LTFOODS,430,428.42
2026-09-23 15:29,MARINE,425.8,408.52
2026-09-23 15:29,KRBL,404.85,404.04
2026-09-23 15:29,SUNFLAG,390.55,380.47
2026-09-23 15:29,DIACABS,377.85,372.31
2026-09-23 15:29,KISSHT,355.15,352.81
2026-09-23 15:29,IIFLCAPS,353.05,351.92
2026-09-23 15:29,LALITHAA,352.9,351.14
2026-09-23 15:29,MARKSANS,347.6,342.14
2026-09-23 15:29,KTKBANK,343.05,339.76
2026-09-23 15:29,ARTEMISMED,341.9,340.86
2026-09-23 15:29,EMMVEE,333.1,332.02
2026-09-23 15:29,MILKYMIST,317.25,315.66
2026-09-23 15:29,ENGINERSIN,306.2,303.17
2026-09-23 15:29,RELIGARE,251.77,251.1
2026-09-23 15:29,BELRISE,249.78,248.93
2026-09-23 15:29,HEG,248.5,246.8
2026-09-23 15:29,AEQUS,243.94,242.89
2026-09-23 15:29,LOTUSDEV,224.46,221.95
2026-09-23 15:29,DCBBANK,223.69,222.91
2026-09-23 15:29,RAIN,221.86,221.44
2026-09-23 15:29,SPARC,205.65,205.05
2026-09-23 15:29,TFCILTD,141.55,141.5
2026-09-23 15:29,RBA,94.86,94.54
2026-09-23 15:29,LLOYDSENGG,91.52,90.33
2026-09-23 15:29,LLOYDSENT,74.15,73.29
2026-09-23 15:29,UJJIVANSFB,66.01,65.7
2026-09-23 15:29,SOUTHBANK,47.08,46.55
2026-09-23 15:29,SAGILITY,45.99,45.91
2026-09-23 15:29,NSLNISP,43.95,43.91
2026-09-23 15:29,VISL,33.82,33.35
2026-09-23 15:29,PCJEWELLER,14.47,14.39
