Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-23 15:29,TATASTEEL,230907.8829,largecap,metals & mining,steel - large,3.1627,39798327
2026-09-23 15:29,PNB,134467.4362,largecap,bank,banks - public sector,1.1111,12840968
2026-09-23 15:29,APOLLOHOSP,127040.9337,largecap,healthcare,healthcare,2.6427,419571
2026-09-23 15:29,JINDALSTEL,116392.0519,largecap,metals & mining,steel - large,3.0061,994851
2026-09-23 15:29,INDUSTOWER,100804.1989,largecap,telecom,transmisson line towers / equipment,0.7066,4979379
2026-09-23 15:29,POLICYBZR,83516.424,largecap,i.t,miscellaneous,4.5042,2477939
2026-09-23 15:29,IDFCFIRSTB,73543.9995,largecap,bank,banks - private sector,2.9636,64518343
2026-09-23 15:29,JSL,61291.4743,largecap,metals & mining,steel - large,2.0311,906824
2026-09-23 15:29,SONACOMS,50322.6183,largecap,auto,auto ancillaries,2.9666,3183807
2026-09-23 15:29,SHYAMMETL,30539.816,largecap,metals & mining,steel - large,1.0694,418859
2026-09-23 15:29,CENTRALBK,28394.2458,largecap,bank,banks - public sector,0.8288,4418230
2026-09-23 15:29,CEMPRO,22663.936,largecap,realty,construction,-0.614,196274
2026-09-23 15:29,SUNTV,19314.0872,midcap,media,entertainment / electronic media software,0.0204,1771617
2026-09-23 15:29,OLAELEC,17486.1266,midcap,auto,automobiles - motorcycles / mopeds,10.8258,390177989
2026-09-23 15:29,CLEANMAX,16029.4808,midcap,power & utilities,power generation and supply,6.5814,1550273
2026-09-23 15:29,MARKSANS,15088.0869,midcap,healthcare,pharmaceuticals - indian - formulations,4.4001,3317178
2026-09-23 15:29,JSWDULUX,14286.4519,midcap,building materials,paints / varnishes,0.7587,86927
2026-09-23 15:29,NAZARA,14251.0642,midcap,i.t,telecommunications - service provider,0.6074,1327663
2026-09-23 15:29,TI,14221.0862,midcap,fmcg,breweries & distilleries,4.6724,1593921
2026-09-23 15:29,NUVOCO,12102.2362,midcap,building materials,cement - north india,1.7412,312009
2026-09-23 15:29,QPOWER,11551.562,midcap,industrials,electric equipment,4.2907,326604
2026-09-23 15:29,ELECON,9437.1391,midcap,industrials,engineering,10.95,30987016
2026-09-23 15:29,PRECWIRE,8977.6997,midcap,metals & mining,mining / minerals / metals,1.5781,715914
2026-09-23 15:29,ICIL,8890.6593,midcap,textiles,textiles - cotton/blended,6.1595,1924680
2026-09-23 15:29,GNFC,8797.3387,midcap,chemicals,chemicals,4.0671,1894770
2026-09-23 15:29,TIPSMUSIC,8459.8946,midcap,media,entertainment / electronic media software,1.3146,326612
2026-09-23 15:29,RAIN,7384.133,midcap,miscellaneous,miscellaneous,1.0568,2970299
2026-09-23 15:29,CYIENTDLM,7281.0425,midcap,aerospace & defence,electronics - components,5.048,523966
2026-09-23 15:29,POWERICA,7078.0465,midcap,industrials,electric equipment,2.0651,82043
2026-09-23 15:29,KPIGREEN,6848.3453,midcap,power & utilities,power generation and supply,1.0391,3884369
2026-09-23 15:29,CEIGALL,6571.0074,midcap,realty,construction,3.0885,610450
2026-09-23 15:29,KUSUMGAR,6469.0434,midcap,textiles,textiles - manmade,3.0755,1299181
2026-09-23 15:29,TRANSRAILL,6406.0262,midcap,realty,engineering - turnkey services,2.4625,10396978
2026-09-23 15:29,SUNFLAG,6398.6915,midcap,metals & mining,steel - medium / small,9.9986,912957
2026-09-23 15:29,LCL,6130.8695,midcap,industrials,textile machinery,-0.4739,359664
2026-09-23 15:29,RPTECH,5822.5649,midcap,i.t,trading,1.7147,382200
2026-09-23 15:29,PGIL,5518.5401,midcap,consumer discretionary,textiles - products,8.8627,767765
2026-09-23 15:29,LXCHEM,4934.6431,smallcap,chemicals,chemicals,5.8592,3615692
2026-09-23 15:29,RPGLIFE,4543.102,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,10.1387,143445
2026-09-23 15:29,CAPILLARY,4347.9122,smallcap,i.t,computers - software - medium / small,-0.2833,607870
2026-09-23 15:29,SANATHAN,3977.9633,smallcap,textiles,textiles - cotton/blended,7.4369,484976
2026-09-23 15:29,MAHLOG,3971.876,smallcap,transportation,miscellaneous,4.0595,418086
2026-09-23 15:29,RAYMONDREL,3924.5214,smallcap,realty,construction,13.9016,12802316
2026-09-23 15:29,ANTELOPUS,3904.4282,smallcap,energy,oil drilling / allied services,4.5749,1138872
2026-09-23 15:29,AARTIDRUGS,3885.8203,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,2.4662,198653
2026-09-23 15:29,UNICHEMLAB,3793.1098,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,6.3944,294887
2026-09-23 15:29,GREENPLY,3705.2192,smallcap,building materials,miscellaneous,0.5899,423550
2026-09-23 15:29,CONFIPET,2882.5233,smallcap,miscellaneous,miscellaneous,2.7201,5623265
2026-09-23 15:29,GNA,2411.2084,smallcap,auto,auto ancillaries,6.2316,3594624
2026-09-23 15:29,PENIND,2349.9537,smallcap,metals & mining,steel - medium / small,5.2659,1703156
2026-09-23 15:29,KABRAEXTRU,2330.0652,smallcap,industrials,engineering,9.9962,402751
2026-09-23 15:29,NELCO,2308.6516,smallcap,telecom,telecommunications - service provider,0.8895,511625
2026-09-23 15:29,TIL,2045.1837,smallcap,industrials,engineering,4.4423,96021
2026-09-23 15:29,MUKANDLTD,2043.3118,smallcap,metals & mining,steel - medium / small,11.1025,2525436
2026-09-23 15:29,SHANTIGOLD,1980.1853,smallcap,consumer discretionary,diamond cutting / jewellery,11.6377,12582362
2026-09-23 15:29,TIRUMALCHM,1896.5362,smallcap,chemicals,chemicals,5.0216,2671402
2026-09-23 15:29,SMCGLOBAL,1726.0842,smallcap,financials,finance & investments,5.7139,2330867
2026-09-23 15:29,DELTACORP,1654.0221,smallcap,miscellaneous,recreation / amusement parks,11.1381,17802335
2026-09-23 15:29,TEXINFRA,1465.6606,smallcap,realty,construction,7.3466,2791859
2026-09-23 15:29,MBAPL,1451.8031,smallcap,chemicals,fertilizers,1.1045,806244
2026-09-23 15:29,STEELXIND,1426.0296,smallcap,metals & mining,steel - medium / small,7.424,43409817
2026-09-23 15:29,DCW,1417.3344,smallcap,energy,petrochemicals,4.1649,8719090
2026-09-23 15:29,JAGRAN,1359.0333,smallcap,media,entertainment / electronic media software,1.5535,259841
2026-09-23 15:29,GALAPREC,1355.954,smallcap,industrials,fasteners,10.0378,143631
2026-09-23 15:29,SALSTEEL,1172.3207,smallcap,metals & mining,steel - sponge iron,4.9889,359860
2026-09-23 15:29,SUBEXLTD,1088.5997,smallcap,i.t,computers - software - medium / small,13.9907,70960363
2026-09-23 15:29,RMDRIP,1015.7096,smallcap,plastic products,plastics products,-0.4637,298267
2026-09-23 15:29,REGAAL,998.5748,smallcap,miscellaneous,miscellaneous,-2.7261,3705161
2026-09-23 15:29,PRIMESECU,984.9482,smallcap,financials,finance & investments,2.1192,41199
2026-09-23 15:29,GANESHBE,901.4515,smallcap,miscellaneous,miscellaneous,4.6798,435311
2026-09-23 15:29,LIKHITHA,899.3022,smallcap,realty,construction,0.5483,184606
2026-09-23 15:29,CIFL,831.7768,smallcap,financials,finance & investments,0.3291,516089
2026-09-23 15:29,SCODATUBES,771.9262,smallcap,metals & mining,steel - medium / small,6.8995,2930843
2026-09-23 15:29,HALDYNGL,768.9181,smallcap,building materials,glass & glass products,3.3415,28450
2026-09-23 15:29,RAMASTEEL,742.7626,smallcap,metals & mining,steel - medium / small,2.6432,4512972
2026-09-23 15:29,VASCONEQ,728.4557,smallcap,realty,construction,4.93,942948
2026-09-23 15:29,SPECIALITY,721.2678,smallcap,services,hotels,1.9528,36639
2026-09-23 15:29,KAMATHOTEL,698.8251,smallcap,services,hotels,1.3921,112995
2026-09-23 15:29,INTLCONV,496.5989,smallcap,fmcg,miscellaneous,4.02,89727
2026-09-23 15:29,HALEOSLABS,453.4931,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.7133,1188
2026-09-23 15:29,UNIDT,431.279,smallcap,industrials,engineering,10.7429,330560
2026-09-23 15:29,OMAXAUTO,408.2154,smallcap,auto,auto ancillaries,9.9969,199826
2026-09-23 15:29,KOTHARIPRO,380.0318,smallcap,services,trading,9.3765,132714
2026-09-23 15:29,AASTHA,360.2886,smallcap,textiles,textiles - products,9.9853,2984740
2026-09-23 15:29,ALMONDZ,356.6221,smallcap,financials,finance & investments,4.8257,407792
2026-09-23 15:29,REMSONSIND,341.1843,smallcap,auto,auto ancillaries,2.0957,332855
2026-09-23 15:29,IWP,220.514,smallcap,fmcg,miscellaneous,2.5239,3719
2026-09-23 15:29,MCL,152.9497,smallcap,metals & mining,mining / minerals / metals,7.8083,247844
2026-09-23 15:29,MITCON,139.5564,smallcap,miscellaneous,miscellaneous,3.1203,102341
2026-09-23 15:29,MWL,124.8319,smallcap,metals & mining,steel - medium / small,6.1861,3370765
2026-09-23 15:29,LOYALTEX,103.5295,smallcap,textiles,textiles - composite,7.5739,52037
2026-09-23 15:29,AAKASH,90.72,smallcap,energy,oil drilling / allied services,1.8973,102979
2026-09-23 15:29,BLBLIMITED,85.7474,smallcap,financials,finance & investments,6.8434,310344
2026-09-23 15:29,NIBL,80.155,smallcap,industrials,bearings,1.3301,37193
2026-09-23 15:29,NAGREEKEXP,67.6859,smallcap,textiles,textiles - cotton/blended,11.7728,97332
2026-09-23 15:29,DAMODARIND,67.2671,smallcap,textiles,textiles - spinning - synthetic / blended,2.1476,7594
2026-09-23 15:29,ATLASCYCLE,60.8434,smallcap,consumer discretionary,cycles and accessories,7.3864,239595
2026-09-23 15:29,ASHOKAMET,35.7443,smallcap,metals & mining,trading,8.6713,325089
2026-09-23 15:29,EASTSILK,32.625,smallcap,textiles,textiles - silk,4.9962,2717
2026-09-23 15:29,ANKITMETAL,25.2588,smallcap,metals & mining,steel - medium / small,1.676,12663
2026-09-23 15:29,BILVYAPAR,13.2679,smallcap,miscellaneous,miscellaneous,1.4184,4423
