Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-23 15:29,OPTIEMUS,828.35,828.35,6391.8996,midcap,trading,telecom,40.3745,35.6842
2026-09-23 15:29,SUBEXLTD,22.08,22.08,1088.5997,smallcap,computers - software - medium / small,i.t,9.7961,22.0021
2026-09-23 15:29,PREMIERPOL,96.72,96.72,848.6235,smallcap,plastics products,plastic products,18.7769,21.5652
2026-09-23 15:29,TEXINFRA,123.47,123.47,1465.6606,smallcap,construction,realty,8.7458,17.0131
2026-09-23 15:29,AHCL,29.68,29.68,1533.9523,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,29.607,15.3365
2026-09-23 15:29,MUKANDLTD,157.11,157.11,2043.3118,smallcap,steel - medium / small,metals & mining,16.5677,14.0786
2026-09-23 15:29,ONEPOINT,68.41,68.41,1661.7604,smallcap,computers - software - medium / small,i.t,14.7049,13.903
2026-09-23 15:29,GNA,596.65,596.65,2411.2084,smallcap,auto ancillaries,auto,6.8212,13.3879
2026-09-23 15:29,MANINDS,986.7,986.7,6375.0634,midcap,steel - medium / small,metals & mining,15.8711,11.3865
2026-09-23 15:29,KSL,998.25,998.25,4186.9832,smallcap,steel - medium / small,metals & mining,4.5233,10.8759
2026-09-23 15:29,SHANTIGOLD,288.07,288.07,1980.1853,smallcap,diamond cutting / jewellery,consumer discretionary,14.6456,10.4433
2026-09-23 15:29,FILATEX,108.72,108.72,4488.098,smallcap,textiles - manmade,textiles,15.8691,8.4204
2026-09-23 15:29,AARTIPHARM,940.1,940.1,8013.8285,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,14.5904,8.259
2026-09-23 15:29,MOTISONS,18.89,19.56,2052.0619,smallcap,diamond cutting / jewellery,consumer discretionary,3.224,7.4599
2026-09-23 15:29,KROSS,278.56,278.56,1652.2798,smallcap,auto ancillaries,auto,16.4597,6.412
2026-09-23 15:29,INNOVACAP,1297.6,1297.6,7019.782,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,9.9847,6.3942
2026-09-23 15:29,RPGLIFE,3025.3999,3025.3999,4543.102,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,7.9575,6.006
2026-09-23 15:29,PCJEWELLER,14.47,14.94,13186.9063,midcap,diamond cutting / jewellery,consumer discretionary,13.7579,5.9208
2026-09-23 15:29,MVGJL,221.29,221.29,1041.7205,smallcap,diamond cutting / jewellery,consumer discretionary,3.1799,5.8923
2026-09-23 15:29,IGPL,588.95,588.95,1734.9818,smallcap,chemicals,chemicals,7.0526,5.1662
2026-09-23 15:29,KDDL,4251.8999,4251.8999,4886.6269,smallcap,miscellaneous,consumer discretionary,10.1985,4.9055
