Date,Symbol,Ltp,Vwap
2026-09-23 15:29,BOSCHLTD,47955,47891.49
2026-09-23 15:29,BAJAJHLDNG,11449,11342.91
2026-09-23 15:29,CRAFTSMAN,10904,10784.72
2026-09-23 15:29,DIVISLAB,9624,9508.64
2026-09-23 15:29,APOLLOHOSP,9069,8982.51
2026-09-23 15:29,NAVINFLUOR,8457.5,8409.63
2026-09-23 15:29,TORNTPHARM,4985,4954.65
2026-09-23 15:29,HAL,4836,4830.5
2026-09-23 15:29,CRISIL,4605.7998,4583.29
2026-09-23 15:29,RADICO,4601.8999,4589.58
2026-09-23 15:29,GVT&D,4417,4398.8
2026-09-23 15:29,TVSMOTOR,4135,4132.04
2026-09-23 15:29,SCHAEFFLER,4085.7,4078.87
2026-09-23 15:29,SIEMENS,3886,3879.4
2026-09-23 15:29,CPPLUS,3831.8999,3817.51
2026-09-23 15:29,AJANTPHARM,3568.1001,3555.06
2026-09-23 15:29,MCX,3374,3313.35
2026-09-23 15:29,ACUTAAS,3265.2,3232.39
2026-09-23 15:29,ICICIAMC,3179,3174.78
2026-09-23 15:29,GLENMARK,2475,2472.82
2026-09-23 15:29,WOCKPHARMA,2329.7,2312.48
2026-09-23 15:29,KIRLOSENG,2219.5,2175.26
2026-09-23 15:29,APLAPOLLO,2195,2189.95
2026-09-23 15:29,ANANDRATHI,2169.2,2168.64
2026-09-23 15:29,LAURUSLABS,2034,2024.52
2026-09-23 15:29,EMCURE,1981.7,1976.56
2026-09-23 15:29,LALPATHLAB,1924.3,1908.37
2026-09-23 15:29,NH,1919.3,1904.78
2026-09-23 15:29,POLICYBZR,1886.3,1870.87
2026-09-23 15:29,ADANIPORTS,1807.3,1802.72
2026-09-23 15:29,AUROPHARMA,1721.5,1708.82
2026-09-23 15:29,RUBICON,1674.8,1663.84
2026-09-23 15:29,ATHERENERG,1499.4,1498.4
2026-09-23 15:29,MEDANTA,1496.1,1489.75
2026-09-23 15:29,JSWSTEEL,1297.8,1291.73
2026-09-23 15:29,JINDALSTEL,1175.3,1172.39
2026-09-23 15:29,ZYDUSLIFE,1170.1,1166.27
2026-09-23 15:29,PNBHOUSING,1138.5,1137.72
2026-09-23 15:29,STLTECH,867.1,852.79
2026-09-23 15:29,SONACOMS,833,823.2
2026-09-23 15:29,MARICO,832.3,830.83
2026-09-23 15:29,KIMS,798.05,797.59
2026-09-23 15:29,MANIPALHOS,760.95,756.95
2026-09-23 15:29,INDHOTEL,743.7,741.12
2026-09-23 15:29,LENSKART,686.7,686.23
2026-09-23 15:29,IIFL,633.3,631.61
2026-09-23 15:29,AIIL,561.45,556.15
2026-09-23 15:29,POONAWALLA,478.85,476.36
2026-09-23 15:29,TMCV,450.2,444.37
2026-09-23 15:29,RBLBANK,428,426.77
2026-09-23 15:29,BHEL,423.1,422.11
2026-09-23 15:29,ABCAPITAL,402.45,400.93
2026-09-23 15:29,ETERNAL,342.65,342.48
2026-09-23 15:29,NYKAA,340.85,338.22
2026-09-23 15:29,LTF,310,309.88
2026-09-23 15:29,PETRONET,285.85,285.59
2026-09-23 15:29,CUPID,273.85,268.48
2026-09-23 15:29,MEESHO,236.37,236.02
2026-09-23 15:29,NIACL,191.16,190.92
2026-09-23 15:29,SAIL,185.44,182.42
2026-09-23 15:29,UNIONBANK,180,179.4
2026-09-23 15:29,MOTHERSON,164.4,164.09
2026-09-23 15:29,LEAPIND,148.62,148.36
2026-09-23 15:29,PNB,118.3,118.17
2026-09-23 15:29,MAHABANK,84.11,83.84
2026-09-23 15:29,IDEA,14.52,14.39
