Date,4% advance,4% decline,Net breadth,3% range,5d range,Volume,+15% in 5d,-10% in 5d,10% + 10ema,10% - 10ema
2025-04-07,0.9877,54.4691,-53.4815,9.037,0.3457,0.8787,2.321,10.963,0.4938,4.642
2025-04-04,2.867,30.2521,-27.3851,13.0499,1.7795,0.3897,4.35,2.7682,1.8784,1.1369
2025-04-03,15.1755,1.5324,13.6431,26.8908,2.0267,0.3673,4.696,0.9886,3.0153,0.4943
2025-04-02,12.9511,0.8898,12.0613,26.4953,1.7795,0.1916,1.6312,1.2852,1.829,0.346
2025-04-01,22.8797,2.9093,19.9704,21.6469,1.6765,0.1931,1.0848,5.6706,1.4793,0.5917
2025-03-28,4.1008,6.8676,-2.7668,16.7984,2.0751,1.3147,1.1364,12.3518,1.087,2.668
2025-03-27,7.9624,10.089,-2.1266,20.6726,1.632,4.5706,1.731,6.6766,1.3353,2.0772
2025-03-26,1.9773,18.3391,-16.3618,21.5027,1.5324,1.5921,2.0761,3.7568,1.2852,1.2358
2025-03-25,3.0663,19.4857,-16.4194,15.3808,1.3353,2.5936,6.1325,0.6924,2.2255,0.544
2025-03-24,11.9388,1.8254,10.1135,27.035,1.628,3.4637,15.7375,0.5427,5.7721,0.3947
2025-03-21,16.1386,1.4356,14.703,26.6337,1.2376,3.5798,7.8218,0.8911,3.9109,0.495
2025-03-20,9.703,1.9802,7.7228,26.8317,1.5347,2.2911,3.5644,1.4851,1.9802,0.6931
2025-03-19,24.8515,0.5941,24.2574,25.495,1.8317,2.8916,2.3267,1.7822,1.8812,0.7921
